net_id,modules
0,"4,59,69,102,167,197"
1,"26,39,71,185"
2,"47,48,68,110,152"
3,"4,35,58,77,78,114,146,169,174"
4,"55,66,78,93,120,184,186"
5,"44,83"
6,"7,12,15,71,126,127,129,167"
7,"21,23,63,155"
8,"32,39,53,77,87,108,117,193"
9,"77,167"
10,"23,56,69,82,142,166"
11,"70,101,102,123,155,180,192,198"
12,"76,113,117,151,163"
13,"3,32,58,75,92,100,122,127,153"
14,"12,47,59,71,75,96,114,125,143"
15,"1,99,119,160,188"
16,"7,169,197"
17,"66,80,95,145"
18,"38,78,140"
19,"29,49,70,103,119,158"
20,"6,14,120,179,180,187"
21,"38,41,79,107,190"
22,"1,27,33,40,71,105,132,142,154,174"
23,"17,51,56,62,89,93,151,157"
24,"22,40,48,53,97,103,179,185"
25,"3,50,81,105,150,170,194,196"
26,"7,27,57,159,163,168,174,193"
27,"93,154,160,192"
28,"7,81,97,126,156"
29,"8,46,47,50,112,133"
30,"37,62,78,101,112,128"
31,"16,17,51,85"
32,"6,24,25,28,48,53,57,61,84,95"
33,"15,55,93,112,114,123,129,132,170,181"
34,"10,30,48,63,91,122,144,146,162,192"
35,"3,64,66,91,114,129,150"
36,"35,44,56,70,95,137,143,167,187,189"
37,"14,20,41,109,116,124,130,148,149"
38,"97,186"
39,"84,154"
40,"50,84,139"
41,"28,30,57,81,98,122,158,176,188"
42,"15,46,76,78,83,114,144,170,179"
43,"15,58,127,146,147,158"
44,"5,23,56,60,97,124,156"
45,"92,106,135"
46,"2,128"
47,"72,74,88,89,98,110,121,147,158"
48,"35,61,86,100,125,126,127,139,181,199"
49,"50,86,173"
50,"10,61,82,128"
51,"33,61,78,98,142,164"
52,"0,2,10,66,88,92,137,164,183"
53,"14,125,133,182,184"
54,"16,40,72,89,164"
55,"5,150"
56,"31,100"
57,"4,27,68,71,77,95,98,125,127,186"
58,"25,46"
59,"25,29,90,106,170,177,188"
60,"8,84,117"
61,"83,117,127,160"
62,"36,194"
63,"46,105,112,125"
64,"54,101,154"
65,"58,59,61,104,106,110,121,182"
66,"15,58,90,110,159,187,189,191"
67,"57,59,77,82,123,140,141,147,161"
68,"10,19,44,49,53,78,88,151,186"
69,"116,138,155"
70,"35,59"
71,"22,119,126,156,168,178"
72,"13,18,54,89,107,157,171,197"
73,"26,95,122,190,195"
74,"11,76,136,170,186"
75,"54,79,132,155,161,164,174"
76,"34,60"
77,"2,20,43,108,132,177"
78,"23,90,126"
79,"43,91,114,115,119,129,144,195"
80,"21,57,90,128,139,146,160,169,174"
81,"58,123,168"
82,"79,115,146"
83,"25,43,127,138,165"
84,"36,50,103,105,110,128,129,144,173,184"
85,"112,129,137,140,142,160,182"
86,"22,32"
87,"25,29,51,60,95,114,118,128,193,199"
88,"48,63,99,113,193"
89,"5,37,43,57,66,135,192,196,197"
90,"5,52,77,90,142,157,167"
91,"0,2,10,22,43,69,114,125,151"
92,"32,81,145,155,170,179"
93,"38,49,107,115,147,157,158,177,178,198"
94,"107,132,150,171,181"
95,"25,28,57,70,94,154,156,161,181"
96,"71,110,131,155,194"
97,"19,36,121,146"
98,"42,63,72,76,87,121"
99,"90,114,165,181"
