net_id,modules
0,"1,44,47,107,109,113,115,142,175"
1,"31,90,108,186"
2,"85,109,129,148,189"
3,"95,163,180"
4,"65,78,90,95,97,107,116,121,125,181"
5,"5,14,50,59,78,86,114,119,126,133"
6,"38,105,150,162,163,176"
7,"17,45,75,97,142,144,161,163,172,192"
8,"35,83,102,117,119,151,168,195"
9,"16,28"
10,"37,101,103,106,161,174,175,181"
11,"19,22,83,192,195"
12,"117,174,182"
13,"4,12,14,20,37,58,64,119,134,192"
14,"28,77,91,104,165,176,183,193"
15,"2,19,65,185,192"
16,"24,65,106,120,142,150,160,193"
17,"7,17,73,77,174,187"
18,"5,23,80,82,108,111,112,141,152"
19,"8,24,34,111,117,188"
20,"14,23,48,77,87,189,199"
21,"4,10,154,196"
22,"26,33,34,42,114,133,186"
23,"154,198"
24,"7,19,85,129,150,182,195"
25,"160,192"
26,"7,16,29,31,45,48,51,52,160,185"
27,"46,105,148,155"
28,"37,111"
29,"11,33,34,48,81,102,160,162,176"
30,"41,71,72,109,113,192,195"
31,"53,56,62,63,83,109,120,127,164"
32,"94,95,109"
33,"44,116,129,154,156,183,190,191"
34,"48,111,136,182"
35,"13,33,47,79,101,115,191"
36,"1,15,16,32,70,81,101,119,134"
37,"18,102,138,143,153"
38,"34,112"
39,"36,55,56,57,86,131,177"
40,"14,18,70,89,112"
41,"11,116"
42,"1,14,70,80,82,128,146,155"
43,"22,27,72,167"
44,"34,82,92,110,128,155,182,190"
45,"2,63,88,108,134"
46,"7,89,108,115,127,136,139,158,172,192"
47,"42,95,102,104,109,142,170"
48,"38,78,82,128,131,145,161"
49,"71,123"
50,"54,83,133,176,182"
51,"32,59,144,153,173,180,187"
52,"32,42,137"
53,"25,45,62,104,128,141,155,176,188,193"
54,"5,70,71,127,153"
55,"14,69,96,101,107,135,153,172,196"
56,"46,60,115,122,148,164,187"
57,"9,30,146,154,181"
58,"4,15,26,37,65,100,109,130,162,191"
59,"12,25,39,96,102,118,153,167,181"
60,"68,127,182"
61,"53,100,108,118,145,186"
62,"152,182"
63,"6,7,28,35,152,154,176,178,193,198"
64,"67,80,99,117,135,155"
65,"24,27,35,48,124"
66,"64,75,115"
67,"22,42,75,89,193"
68,"40,45,56,98,190"
69,"95,102,103,110,138,143,160,181,191,197"
70,"13,59,61,175,177,181"
71,"31,57,77,95,122,129,130,140,155,172"
72,"45,68,87,134,150,158,172,173,195"
73,"40,41,119,128,142,158,191"
74,"10,86,119,123,126,138,184"
75,"18,20,106,125,130,137,182,185,192"
76,"15,23,45,54,68,74,127,140,145"
77,"0,58,60,137,147"
78,"106,156"
79,"20,24,81"
80,"19,27,100,102,104,172,189"
81,"24,28,32,157,186,196"
82,"14,51,52,81,123,172"
83,"33,47,100,139,182"
84,"3,21,42,76,150,155,184,188"
85,"57,80,114,134"
86,"1,16,42,43,157,171,182"
87,"2,18,75,93,113,174"
88,"8,54,62,63,102,110,121,131,167,169"
89,"12,18,21,51,80,90,132,167,191,199"
90,"9,11,55,106,135,181"
91,"14,73,74,76,78,141,152,160,163,191"
92,"35,62,194"
93,"51,159"
94,"20,164"
95,"5,12,20,46,66,85,89"
96,"3,25,29,103,159,167,169"
97,"64,67,72,105,114,143,158,167,192"
98,"3,23,59,89"
99,"0,72,85,97,109,125,152,169"
100,"15,93,110,192"
101,"80,170,193"
102,"5,17,32,126,133,144,173,180"
103,"3,15,63,94,111,133,144"
