net_id,modules
0,"22,45,60,71,87,154,176,197"
1,"81,169"
2,"77,103,165,192"
3,"38,52,79,92,95,106,139,153,156"
4,"30,44,82,83,111,113,173"
5,"138,156"
6,"12,23,27,28,52,81,140,171"
7,"23,91,152,177,186,193"
8,"90,114,140,174,179"
9,"26,31,83,100,126,143,147"
10,"36,70,77,160,162"
11,"58,130"
12,"16,36,49,118,135,190"
13,"13,103,105,172"
14,"41,66,71,72,83,84,98,123,138"
15,"58,116,135,186"
16,"20,25,73,79,86,128,180"
17,"86,106,153"
18,"22,52,114,158"
19,"45,76,77,84,97,116,134,148,161,179"
20,"22,178"
21,"7,16,30,53,61,78,124,160,197"
22,"40,122"
23,"50,56,83,95,113,123,160"
24,"20,48,72,98,108,175,194"
25,"31,95,111,130,184,198"
26,"9,74,106,155"
27,"14,79,93,99,133,134,139,145,154,163"
28,"141,154"
29,"18,21,176,198"
30,"0,5,7,20,23,59,132,169"
31,"31,196"
32,"40,72,77,79,126,191"
33,"34,170"
34,"29,69,113,134,145,192,197"
35,"15,44,108"
36,"17,79,98,174"
37,"17,35,36,64,89,112,114,160,194"
38,"79,82,104,147,152,177"
39,"12,72,77,78,146,151"
40,"45,48,53,65,132,158,186"
41,"20,23,114,127,143,159,199"
42,"70,122,157,171,191,194"
43,"65,155"
44,"7,48,89,148,191"
45,"4,28,73,87,95,98,117,128,137,150"
46,"26,61,65,101,119,155,163"
47,"11,23,27,38,48,61,88,113,139,172"
48,"21,87,91,117,130,157,185,194"
49,"6,9,28,55,63,124,128,145,155,162"
50,"6,25"
51,"26,48,72,84,158"
52,"66,103,130,136,138,149,196"
53,"39,158,175,189"
54,"11,12,57"
55,"47,109,152,178"
56,"72,121,129,157,179"
57,"8,19,86,150,169"
58,"15,18,23,32,53,73,102,131,172,196"
59,"7,62,98,143,178,181,183,191"
60,"7,39,63,78,81,105,108,183"
61,"11,45,127,142,150,183,187,190"
62,"170,182"
63,"4,16,60,69,79,93,118,119,133,155"
64,"7,25,70,78,113,134,143,156"
65,"42,62,77,88,123,142,183,191,194"
66,"94,159,182"
67,"6,32,47,87,116,182"
68,"24,30,31,36,37,56,82,151"
69,"36,119,150,158,175"
70,"35,55,87,111,139,188"
71,"60,92,122,156"
72,"6,79,160"
