net_id,modules
0,"0,76,104"
1,"11,13,25,40,44,79,80,126,182"
2,"8,41"
3,"19,21,34,40,67,99,136,154,186"
4,"38,103,116,147,169,175"
5,"7,21,94,115,140,143"
6,"19,50,67,78,102,123"
7,"85,88,107,135,154"
8,"17,62,83,84,91,146,169,185,186"
9,"70,105,113,129,135,161,178,184,185"
10,"95,150"
11,"3,27,53,59,97"
12,"56,66,112"
13,"20,24,59,101,104,124,143,195"
14,"10,78,92,97,100,143,169,170"
15,"21,43,60,145"
16,"23,30,37,47,59,74,146,161,177"
17,"0,10,14,56,85,100,141,197"
18,"14,30,39,71,74,104,142"
19,"51,111,114,124,157,176"
20,"18,39,48,55,82,122,131,134,176,177"
21,"128,134,181"
22,"5,45,168"
23,"3,4,17,27,32,112,119,154"
24,"32,34,36,45,53,107"
25,"25,45,78,96,109,118,143,144,150,192"
26,"44,167,177,181,185"
27,"2,98,111,166,181,194"
28,"107,124,145,147"
29,"101,144,148,166,184"
30,"12,111,127,157"
31,"18,51,88,111,139,153,186"
32,"17,39,77,87,90,95,157,165"
33,"3,28,37,61,93,190"
34,"15,23,44,126,132"
35,"1,16,46,50,105,160"
36,"27,44,56,61,91,92,138,173,175,188"
37,"57,111,128"
38,"21,57,105,110,131,189"
39,"0,91,144,186"
40,"6,44,83,124,151,153"
41,"9,36,60,82,180"
42,"28,49,51,89,111"
43,"95,151,152"
44,"88,98,106,125"
45,"38,50,124,130,137,172,184,199"
46,"16,21,29,58,93,97,179"
47,"10,25,87,115,123,144,167"
48,"5,57,101,115,156,158"
49,"94,168"
50,"19,47,111,115,135"
51,"76,92,93,98,137,170,189"
52,"1,10,23,30,72,88,128,152,160"
53,"29,36,46,73,77,115,135,147,184"
54,"19,54,152,167"
55,"47,67,87,91,135,164,183,192,195"
56,"34,68,76,78,84,113,174,190,197"
57,"8,111,138"
58,"75,107,162"
59,"20,28,41,48,58,123,139,192,196"
60,"4,10,82,143,145,163"
61,"74,89,142,195"
62,"0,84,144,153"
63,"73,77,81,106,127,159"
64,"16,61,82,97,106,155"
65,"13,37,48,70,93,158,194"
66,"45,81,88,100,191,199"
67,"8,29,52"
68,"53,83,94,110,146"
69,"56,137,147,185"
70,"0,121"
71,"43,70,155,166,170,199"
72,"44,76,117,124,132,142,144,151,169,189"
73,"23,39,141,169,182"
74,"14,72,149,165,186,188"
75,"10,44,46,51,56,169"
76,"21,49,61,168"
77,"5,22,56,78,84,86,90,143,163,189"
78,"4,74,98,193"
79,"16,104,121,126,153,158,175,176"
80,"4,18,52,61,82,97,161,187,190,196"
81,"18,40,66,169"
82,"35,88,153,193"
83,"17,40,48,81,167,180,192"
84,"9,42,87,93,160,165,171,188"
85,"9,12,14,96,105,115,122,159,183"
86,"19,22,38,66,120,123"
87,"32,38,70,124,144,193"
88,"16,43,49,64,168,175"
89,"27,58,70,83,174,185"
90,"47,69,174"
91,"17,89,108,146,166,184"
92,"13,41,130,155,160"
93,"16,25,41,111,118,128,149,171,196"
94,"4,13,32,53,64,143,161,171"
95,"16,27,88,96,180,187,197"
96,"21,75,77,135,164,177,182,185"
97,"10,25,90,116,175,176,180,195"
98,"18,26,97,148,151"
99,"12,110,163,171,184"
100,"7,57,86,96,108,113,120,140,178"
101,"3,10,34,109,144,166"
102,"3,36,97,102"
103,"4,46,87,110,118,123,194"
104,"7,177"
105,"30,53,67,75,93,98,102,116,167,189"
106,"102,184,197"
107,"39,40,94,124,171,190"
108,"19,132"
109,"61,97,143,198"
110,"86,94,97,118,125,145"
111,"47,136,137,164"
112,"0,24,49,103,126"
113,"20,37,82,99,106,107,114,174"
114,"4,6,65,105,106,156,176"
115,"4,78,83,97,116,187,189,195"
116,"1,54,78,106,109,115"
117,"16,119"
118,"0,32,113"
119,"11,70,74,86,120,197"
120,"129,134"
121,"24,44,69,85,111"
122,"46,61,147,189"
123,"72,101,180"
124,"32,43,48,118,142,151,155,157,193,198"
125,"21,41,52,78,88,109,110,136,164,190"
126,"78,122,130,134,143,147,189,193,199"
127,"39,66,103,111,113,118,133,182,192"
128,"87,88,95,99,110,117,131,181,182,188"
129,"78,80,86,147,170,174"
130,"5,45,157,173,182,183,197"
131,"18,20,24,25,81,88,100,178,196"
132,"1,14,16,24,41,86,112,162"
133,"23,96,166"
134,"2,16,57,119,128,129,138,197"
135,"185,196"
136,"151,162,168"
137,"8,52,57,69,91,92,99,122,181,191"
138,"57,173,185"
139,"76,84,87,89,121"
140,"76,91,122,173"
141,"6,26,51,54,61,164,168,197"
142,"28,170"
143,"12,22,23,37,53,55,161"
144,"8,18,70,73,111,178,189,191"
145,"3,6,8,53,81,97,132,162,168,187"
146,"10,23,28,68,112,120,157,184"
147,"13,110,142,149,169"
148,"1,11,54,63,97,109,157"
149,"78,130"
150,"5,7,12,36,61,79,96,113,115,176"
151,"41,88"
152,"38,57,68"
