net_id,modules
0,"8,22,55,67,86,164,167,180"
1,"0,38,77,120"
2,"30,76,196"
3,"23,27,33,71,90,124,157,189"
4,"14,80,194"
5,"2,24,40,50,75,188"
6,"67,122,167,173"
7,"13,102,129,148,183"
8,"38,54,73,78,112,175,198"
9,"45,51"
10,"20,63,159"
11,"52,59,63,122,157,192"
12,"50,77,95,123,169,190"
13,"10,19,31,98,115,127,159,183"
14,"17,72,99,126,157,158,173"
15,"42,48,70,75,108,123,139,153,176,190"
16,"6,42,46,53,66,124,152,189"
17,"8,81,121,129,140,156"
18,"55,164,196"
19,"3,56,58,76,103,122,137,172,176"
20,"2,17,87,94,108,126,136,147,183"
21,"14,37,46,63,76,90,112,137,154"
22,"89,125,126,135,143,148,156,181,186,199"
23,"59,97,101,109,122,152,155,161,191"
24,"4,29,93,95,116,128,182"
25,"20,50,69"
26,"13,28,29,33,86,93,131,141,160,197"
27,"2,30,36,42,47,48,55,93,95,171"
28,"5,78,81,91,102,103,127,140,151,175"
29,"43,163,175,186"
30,"33,80,126,153,162,175,197"
31,"3,20,70,91,105,194"
32,"11,17,33,57,72,130,165"
33,"85,92,111,124,151,167"
34,"36,51,71,81,114,142,145,153,158,196"
35,"62,129,168"
36,"5,24,94,99,164"
37,"29,145,166"
38,"8,20,80,107,110,137,144,154"
39,"7,15,109,120,126,141,164,171,196,199"
40,"3,45,63,69,80,123,125,168"
41,"56,81,83,89,111,114,126,155"
42,"123,158"
43,"61,87,134,158,164,180"
44,"29,103,148,189"
45,"71,113"
46,"10,31,69,70,88,127,149,171,193,196"
47,"27,42,97,108"
48,"37,46,108,110,137,138,165"
49,"97,102,158"
50,"1,36,50,128,139,148"
51,"71,111,159,172"
52,"2,102,103,110,128,165,191"
53,"6,16,41,43,56,80,113,117,120,178"
54,"6,8,9,13,87,166,172,180"
55,"76,84,127,139,140,155"
56,"64,145,148"
57,"108,118,182"
58,"4,7,35,98,105,141,142,172,180"
59,"57,79,90,100,132,151,153,174"
60,"58,79,93,138"
61,"35,92,114,134,198"
62,"3,40,57,64,91,118,137,150,158,170"
63,"30,36,67,92,95,113,126,127,144,187"
64,"9,65,69,87,92,144"
65,"12,16,36,42,65,102,118,124,153,169"
66,"11,113"
67,"34,71,114,149"
68,"12,53,72,107,115,116,126,137,188,192"
69,"53,88,163,188"
70,"82,83,96,97,116,158,167,177"
71,"35,42,71,106,116,158"
72,"37,78,79,86,89,167,170,193"
73,"10,76,79,137,138,139,151,185,188"
74,"89,130,136"
75,"101,134,158,193"
76,"52,56,88,90,116,156,169,180,190,199"
77,"35,60,138"
78,"9,29,76"
79,"44,46,51,97,132,163,193,197"
80,"75,177,199"
81,"38,39,168"
82,"78,156"
83,"31,66,103,124"
84,"2,29,35,51,66,114,122,147,149,169"
85,"21,54,61,125"
86,"4,10,141"
87,"10,17,38,76,127,148,180"
88,"18,31,39,73,74,95,130,187,195"
89,"28,36,82,147,163"
90,"3,29,35,61,65,66,114,120,172,194"
91,"53,74,80,122,177,195"
92,"9,89,109,116,117,129,138,154,155,174"
93,"12,89,179"
94,"34,44,48,56,65,70,97,119,127,161"
95,"98,110,125,132,140,145,166,186"
96,"49,57,109,177"
97,"86,120,121,148"
98,"34,44,89,114,128,135,150"
99,"75,82,106,108,167"
100,"69,153,159,187"
101,"68,79,169"
102,"109,179"
103,"26,124,173,184"
104,"39,41,55,85,121,132,139,146,157,195"
105,"14,26,39,58,62,105,141,165,186,190"
106,"85,110,143,158,174,175,177,192"
107,"54,115,142,172"
108,"89,98,109,174"
109,"137,144,146,150,171"
110,"30,72,116,143,156,188"
111,"21,77,101,106,120,166,168,194,198"
112,"46,86,121,126,166,167"
113,"7,16,66,73,94,97,114,115,164,190"
114,"28,39,50,115,116,126,150,173,196"
115,"35,42,53,56,62,64,74,105"
116,"23,97,179"
117,"2,17"
118,"28,101,118,123,131,145,152,155,165"
119,"4,13,16,18,34,39,78,92,97,102"
120,"11,40,41,62,130"
121,"2,22,81,89,99,131,185,190"
122,"60,64,80,181,190"
123,"60,85,189"
124,"110,111"
125,"1,14,20,24,42,52,67,69,99,193"
126,"30,37,85,96,97,121,134,143"
127,"164,192"
128,"16,126,137"
129,"65,164,169,178"
130,"21,92,96"
131,"29,46,60,182,184"
132,"9,10,26,62,85,123,128,166,170,187"
133,"32,41,72,121,128,131,185"
134,"18,108"
135,"28,83,139,147,166"
136,"69,72,89,101,160"
137,"5,62,140,183"
138,"28,70,98,100,107,125"
139,"23,60,78,88,131"
140,"57,67,71,137"
141,"37,72,93,150,153,186,190,195"
142,"90,95,163,190,199"
143,"51,58,85"
144,"7,52,63,74,113,127,137,157,166,173"
145,"6,17,22,37,46,52,134,172"
146,"39,60,77,83,106,134,135,149,162,199"
147,"0,8,39,47,71,73,154,170"
148,"25,63,73,93,95,97,103,136,142,185"
149,"23,26,48,56,62,123,143,151,156"
150,"21,33,48,63,72"
151,"39,170"
152,"11,21,52,75,86,156,161,167,197"
153,"74,101,105,115,149,159,196"
154,"46,67,107,114"
155,"41,59,73,145,184,188"
156,"69,96"
157,"6,116,161"
158,"72,120,131,136,162"
159,"5,12,16,34,68,93,120,176,186,193"
160,"12,25,33,59,95,102,126,144,175"
161,"11,16,29,64,104,106,122,165,166,187"
162,"10,13,67,79,108,131,133,136,140"
163,"5,6,9,91,95,140,143"
164,"139,158"
165,"11,18,71,83,175,191"
166,"7,73,77,104,119,134,189,193,194"
167,"0,94,130,144,145"
168,"19,20,43,53,63,85,87,98,127"
169,"7,17,30,94,132"
170,"17,30,101,116,123,171"
171,"78,80"
172,"79,128,135,151"
173,"115,171"
174,"30,162"
175,"4,13,30,37,63,67,103,108,162,197"
176,"84,177,192"
177,"21,58,74,87,94,110,137,171,189"
178,"65,157,167"
179,"2,10,18,23,42,51,124,154,160,194"
180,"152,163"
181,"18,156"
182,"26,35,51,74,77,94,97,116,141,154"
183,"79,109"
184,"6,15,76,105,141,182"
185,"55,66"
186,"74,97,182"
187,"8,25,46,57,90,97,140"
188,"6,15,40,72,84,97,101,108,113"
189,"27,41,67,78,88,95,98"
190,"49,96,108,111,168,177,187"
191,"6,172,193"
192,"19,36,49,72,99,121,129,146,171,178"
193,"23,28,42,66,94,132,149,172"
194,"17,20,54,66,74,95,143,146,161,174"
195,"2,8,17,66,75,125,180"
196,"24,28,37,84,90,91,131,180,185,194"
197,"17,74,76,81,85,90,94,108,109,176"
198,"17,40,104,109,185"
199,"10,12,50,54,56,180"
200,"40,93"
201,"10,71,74,76,142,172"
202,"110,162,166"
203,"6,10,33,75,83,119,161,166,183"
204,"38,47,94,96,99,118,125,150,163"
205,"3,45,49,113,153,187"
206,"54,58,99,104,137,139,152,176,199"
207,"22,47,59,97,108,133"
208,"25,46,57,69,90,128,130,141"
209,"53,62,71,106,125,161,170,180"
210,"41,68,78,112,131,138,185,189,191"
211,"48,54,79,98,132,149,151,159,165,195"
212,"39,43,71,113,179"
213,"17,33,51,116,158,183,193"
214,"22,43,64,71,80,167"
215,"1,19,133"
216,"69,82,114,140,184,186"
217,"14,17,20,61,99,124,180,184,198"
218,"62,119"
219,"36,79,140,161"
220,"26,149,190"
221,"5,82,94,123,141,151,157,188,192"
222,"34,43,72"
223,"14,102,165,166"
224,"21,24,59,60,84,120,135"
225,"2,3,19,56,68,133,143"
226,"7,24,55,92,165,174,178"
227,"23,30,72,114,151,152,179,181"
228,"1,40,67,76,121,128,199"
229,"8,19,29,39,48,65,66,86,187"
230,"36,46,72,73,92,110,123,142,157,185"
231,"8,14,76,128,184,194"
232,"18,56,116,159"
233,"6,75,158,180"
234,"6,40,125,142,156,184"
235,"66,71,92,149,190"
236,"32,79"
237,"61,99,165"
238,"1,13,29,44,110,165,183,199"
239,"77,91,181,195"
240,"9,44,89,92,163"
241,"43,56,79,110,120,126,135,172"
242,"7,9,51,63,97,127,142,153"
243,"118,182"
244,"27,43,68,106,120,138,171"
245,"38,188,198"
246,"2,66,101,105,109,120"
247,"41,60,65,79,109,112,137,161,187,194"
248,"27,43,69,89,106,187"
249,"19,26,65,80,125,129,135,163,180"
250,"29,30,52,86,139,199"
251,"2,103,108,156,199"
252,"56,71,86,92,99,157,180"
253,"32,35,60,74,118,127,144"
254,"21,71,104,129,171,179,185"
255,"30,40,45,111,120,144,149,181,183"
256,"113,165"
257,"108,127,141,180,199"
258,"39,46,103,108,139,193"
259,"12,63,106,172,180,189"
260,"6,74,140,166,196"
261,"1,3,104,108,142,144,183"
262,"8,32,50,113,160"
