id,width,height
0.0,2.660497567369257,25.531382334507693
1.0,8.938778947458708,4.186221369671396
2.0,5.527729190806126,2.558233196464079
3.0,3.280432033760058,2.0
4.0,3.072601086167538,4.363744052305918
5.0,5.016765332929871,2.0
6.0,8.589071117714253,3.6828607566570564
7.0,5.46464768471541,2.7801588740800036
8.0,4.79503120740151,4.4748639568835635
9.0,3.066692371731442,6.172009462303977
10.0,4.326714858780817,5.804394049504513
11.0,3.6100716573074587,3.067070330141709
12.0,4.022034390558142,2.0
13.0,2.0,6.525197544764815
14.0,18.178500450585968,2.0
15.0,4.5935861911661,2.0986096634344396
16.0,2.0,21.165858818190475
17.0,5.667490398129504,2.0
18.0,2.435484041547505,8.072678119124776
19.0,6.163284671507255,2.0
20.0,5.428286834784154,3.243205347294067
21.0,3.2903057125484176,10.384014196261159
22.0,2.0,2.0
23.0,2.388810472697039,2.0
24.0,2.5137591859779254,2.0
25.0,2.640038419403786,3.914675167834997
26.0,2.0,5.164064436122315
27.0,2.0,5.208407928410224
28.0,2.0,2.0
29.0,7.853921579708254,2.144418310514982
30.0,2.0577246739615345,5.678379804214771
31.0,2.0,4.089721886172727
32.0,2.0,2.0
33.0,2.0,11.045585140148658
34.0,3.7283837739095196,4.58390769550189
35.0,2.856245348452228,2.0
36.0,2.0,3.0187340570294894
37.0,2.0,3.349199977764981
38.0,2.0,5.747588376458671
39.0,3.6325467057914853,2.0
40.0,2.1015965091140254,2.0
41.0,12.065463647936209,2.0
42.0,2.0,4.584666596261735
43.0,2.2878073454793433,2.0
44.0,3.483356709772402,3.6268837556476057
45.0,3.2364789225543094,11.93570163132357
46.0,8.965734593378333,7.944532307157776
47.0,2.220882160391787,2.0
48.0,2.0,2.0
49.0,2.333436105536445,5.3752726338482635
50.0,2.0,2.0
51.0,2.0,9.441769023077814
52.0,3.877485788016167,2.5314034917764627
53.0,3.1334204424126013,12.312996807969666
54.0,2.0,2.894429440206909
55.0,5.388572354754532,4.6128731537098995
56.0,6.112163614962201,2.0
57.0,2.0,5.671192022305408
58.0,2.0,2.0
59.0,2.0,2.0
60.0,12.19356008836292,6.261106630737382
61.0,2.2258013721832417,3.9435240655137753
62.0,2.0,2.0
63.0,2.0,2.2431481572716274
64.0,4.793935869039387,4.646777271245301
65.0,9.856145785125086,2.99879727375028
66.0,2.0,3.8004997276319714
67.0,12.536912567457247,2.965733200424234
68.0,2.0,3.3669498148169703
69.0,3.3513340518370645,24.324859419529982
70.0,3.347877358804016,6.655172251238245
71.0,2.0,3.713027476149706
72.0,20.87802579497988,2.371518081837342
73.0,6.645205540964649,2.0662026518994567
74.0,11.014835453940002,2.3003592872844303
75.0,15.486238261365738,7.616569857496653
76.0,2.0,4.919307157050551
77.0,3.732536077042611,2.0
78.0,3.813008643315489,2.0
79.0,11.938120315286731,3.813848361387359
80.0,2.162264438252466,2.0
81.0,2.4238854189751438,10.604284575164595
82.0,3.276414113099849,2.0
83.0,4.382727790689811,3.46922980030567
84.0,3.066884039677039,2.0
85.0,2.0,2.0
86.0,5.336687539372987,4.647498188008456
87.0,2.0,3.304370076370338
88.0,2.0,2.1286127091903366
89.0,4.595121224654186,2.0
90.0,8.151367173172929,2.0
91.0,2.0,9.440397482505288
92.0,4.555728013227016,4.6055138531592315
93.0,2.762458976368501,2.0
94.0,2.0,4.179374847210285
95.0,13.892059692098131,2.071307617010134
96.0,2.0,11.063954829350028
97.0,3.452018416408751,3.651711922624251
98.0,4.19371777437616,3.9366076576253226
99.0,2.0,4.34444403313644
100.0,2.0,5.444324382584795
101.0,3.8498626615100737,2.0
102.0,4.68257348482898,3.7640429609663206
103.0,5.577044920755294,3.407385003581172
104.0,6.920331180159006,2.8341137724323344
105.0,2.0,2.0
106.0,2.810001696592161,4.048255064666291
107.0,4.076019729864719,2.0
108.0,8.194669150229792,2.0631864124598205
109.0,4.780252131127587,5.557114480660479
110.0,3.3723833870510362,2.0
111.0,5.6234906373368485,2.0
112.0,2.0,7.846050487005052
113.0,5.079776126618861,3.5506252236074163
114.0,3.7127579993195687,4.556341737066366
115.0,2.0,3.7003390196837764
116.0,5.068395476087998,10.471013838730917
117.0,15.517763493971163,9.984325659681337
118.0,2.0,4.179345904733657
119.0,5.386885367068283,5.138972847833628
120.0,2.888001429845336,2.0
121.0,5.042977603095797,10.362790283976627
122.0,2.0,4.456663726710038
123.0,15.841495068430506,4.482978063747615
124.0,4.868828107728257,11.773278888808674
125.0,2.908265027204098,5.085239130325796
126.0,6.52978002137811,3.8038703895093007
127.0,8.185688608118616,2.7562636524396043
128.0,2.0,2.2706908385062907
129.0,2.0,2.9507314961578
130.0,7.093059346662908,3.699470150476066
131.0,2.0,2.0
132.0,7.030438680307358,5.482168600986397
133.0,2.0,4.032205965822932
134.0,2.0,6.239994735536647
135.0,8.408220715250964,2.633280663192371
136.0,9.475974711831315,3.4874986125721525
137.0,3.8542028447361365,2.0
138.0,3.8764449438923045,2.574433623663783
139.0,10.894669429753229,4.510823861539367
140.0,6.832523919881608,2.0
141.0,6.720140426734844,6.863455460059423
142.0,10.353502065784237,2.0
143.0,8.880809367570668,2.5220830052760292
144.0,2.9883857551065462,6.41458737915682
145.0,12.56848991855476,10.72557337907897
146.0,2.1961135372025997,3.2760821015979755
147.0,3.0496620805280212,2.4054429814319795
148.0,2.0,4.417299986928187
149.0,8.54890032109866,9.702002478833197
150.0,7.738985822116283,2.0
151.0,2.0,2.0
152.0,2.8266038480519144,5.429761625606754
153.0,5.995530646163783,2.572869679771341
154.0,3.5627764581069834,5.319727937082945
155.0,2.0,3.4587193953421265
156.0,3.576976064835487,5.83767336821691
157.0,3.676898444177803,2.0
158.0,2.0,4.65366794389728
159.0,2.3686293031459584,4.966687017227644
160.0,6.6200527560048945,7.58183786872155
161.0,2.000920469569422,2.0
162.0,2.0,2.0
163.0,5.2050872588490495,2.6700323473294274
164.0,3.760720698023923,2.0
165.0,2.0,2.0
166.0,7.109033041083294,5.4461080974504
167.0,2.2742785023004086,2.0
168.0,11.800786841257484,2.891554826132343
169.0,7.976421524341354,2.0
170.0,15.05856183856999,3.230329424036062
171.0,2.0,2.0998294963321045
172.0,3.748878917211776,3.4883789516888455
173.0,2.0,3.9821736766185056
174.0,2.0,2.0
175.0,2.0,2.7926831785584354
176.0,2.9027400757795183,2.9783076345877957
177.0,2.0,2.0
178.0,2.0,2.0
179.0,11.462223975702686,3.3978917651681133
180.0,8.420615721482893,3.627983754316313
181.0,2.0,4.478744661466636
182.0,2.0,2.9809794498735003
183.0,4.628661622832317,2.0
184.0,2.3364999078744897,2.0502675317558654
185.0,2.0,2.0
186.0,3.521059742596002,2.0
187.0,2.0,2.0
188.0,3.286985947729291,2.0
189.0,5.505263091935189,2.0
190.0,3.1566436784486425,6.1486492029756
191.0,2.7794633751980093,2.0
192.0,2.0,2.0
193.0,2.3383358535570222,2.0
194.0,2.0,2.0
195.0,2.00972693419384,5.704409988383024
196.0,5.082002179374333,4.949021746017739
197.0,2.0,4.8227335965010045
198.0,2.0,5.180452462942348
199.0,3.3456987597375583,7.911666592917048
