id,width,height
0.0,6.8352094396761895,2.0
1.0,2.7406021023894778,2.0
2.0,2.0,2.0
3.0,13.0758194172725,21.272665418065717
4.0,2.9196594444573747,4.7196800057341735
5.0,2.0,3.4345904087452626
6.0,4.165190588518882,2.0
7.0,2.335357499068218,16.90392293714581
8.0,4.551067064691884,2.312712779547006
9.0,2.63509370992391,2.6771646283096024
10.0,2.0,2.0
11.0,2.0,4.064420763589407
12.0,2.9142207253347454,2.0
13.0,23.24725078470305,3.864100848453368
14.0,3.672326914204392,2.0
15.0,4.834347043573957,5.9604164848473715
16.0,3.4999758582932157,18.78574824297026
17.0,2.0,2.4015007610835952
18.0,3.5915757370687698,3.2636016595876574
19.0,3.5895503006761365,2.0
20.0,2.0,6.5623555591875915
21.0,3.8930864921035884,4.953736962693225
22.0,3.1616903201325455,2.4212209000348497
23.0,2.0,5.433366337053465
24.0,6.624657508025393,5.529353359122039
25.0,10.45018814913241,3.191560163255914
26.0,2.0,2.0
27.0,6.6824574855111045,2.0
28.0,4.56122010754818,2.505747503832488
29.0,2.0,2.0
30.0,24.615014072505016,11.333247737202115
31.0,8.044995823307564,6.869754791122219
32.0,2.1828319687118665,2.0
33.0,7.686220848695236,3.7795869188251654
34.0,3.5075704208816645,6.346366998268976
35.0,3.130577918175601,5.547326005595383
36.0,2.0,7.096357362278466
37.0,6.380172450621965,12.818059667554738
38.0,3.5495199916675877,7.596139706266806
39.0,5.853509037860376,6.683008619011367
40.0,4.199393654213127,2.0
41.0,11.453005008518643,7.673361437100005
42.0,2.9931542699957383,7.851881326914501
43.0,2.0,2.0
44.0,10.370286561582398,2.0
45.0,8.819522094970257,4.402465980816945
46.0,10.489417823133996,2.4625461334929883
47.0,2.928287083878529,4.766747284754154
48.0,3.6554718706938236,3.4395224045079877
49.0,11.287304423567319,2.8053481446009565
50.0,7.398895620352234,2.7851860760145306
51.0,2.0,10.530674440295842
52.0,5.142036277143112,2.6844240726277575
53.0,6.696404666069109,8.870318898074906
54.0,3.3148465646949217,7.779683588842247
55.0,2.588743655675248,2.0
56.0,2.0,5.251669595730971
57.0,3.60922618440188,21.020772505205446
58.0,4.889254923861493,6.943223806253304
59.0,9.806092623463948,6.617806104601086
60.0,2.0,5.35340226891842
61.0,2.3589811860029273,9.066491964887753
62.0,2.4196340758863637,2.6191839239475176
63.0,3.1606235405104415,2.5469419132723696
64.0,9.087218965931585,2.6966000970879094
65.0,2.0,5.4916660097405865
66.0,3.2516470055463027,2.0
67.0,2.0,29.156495281222345
68.0,2.0,2.0
69.0,2.2814801035498444,12.144473458832717
70.0,2.0,2.0
71.0,2.0,2.0
72.0,2.0,2.351047125883396
73.0,2.0,8.171616376925446
74.0,13.42283781933605,4.49458526504235
75.0,2.0,2.0
76.0,2.60496216532468,3.1195557630102875
77.0,2.0,2.0
78.0,3.579586087493863,2.0
79.0,6.926996544973249,4.302052114756979
80.0,2.8216001330594938,2.491449196281537
81.0,3.5366117143495623,4.669954432362223
