net_id,modules
0,"106,157,168,199"
1,"19,67,130,172"
2,"28,81,87,108,112,116,120,128"
3,"16,29,140,167,197"
4,"12,21,64,167,170,181"
5,"88,130"
6,"52,65,78,94,119,125,138,151,179,197"
7,"63,77,96,97,103,122,166"
8,"9,45"
9,"32,63,68,71,73,89,117,131,176,197"
10,"58,64,87,96,164,187,189"
11,"3,21,174,187"
12,"3,20,93,162"
13,"135,186"
14,"45,59,181"
15,"20,56"
16,"10,17,44,61,105,117,121,129,173"
17,"10,17,49,59,113,114"
18,"83,142,195"
19,"151,165,183"
20,"11,22,100,117,121,153,164,167,177"
21,"54,75,87,114,130"
22,"4,16,77,98,110,146,158,165,169"
23,"57,86,114,133"
24,"8,34,55,120,164,186"
25,"4,22,40,61,84,124,140,144,156"
26,"6,52,57,90,93,119,154,167,184"
27,"7,16,66,191"
28,"3,4,10,102,138,159,171"
29,"19,31,37,48,70,71,105,137,160,172"
30,"17,26,45,72,79,93,171"
31,"11,44,126,131,135,185,190,199"
32,"91,119,136"
33,"3,17,26,61,84,124,130,151"
34,"17,21,90,96,104,122,133,162,199"
35,"42,44,132,176"
36,"2,28,32,38,57,65,97,165,179,199"
37,"1,37,47,57,94,122,125,140,155"
38,"100,112"
39,"1,44,50,52,69,87,114,128,166"
40,"18,26,38,65"
41,"20,45,125,139,155,180"
42,"11,40,46,49,62,64,67,69,74,105"
43,"8,52,59,69,91,117,145,146,168,179"
44,"27,187"
45,"9,23,56,63,81,117,140,167,197"
46,"61,180"
47,"67,89,106,108,112,117,192"
48,"5,9,56,97,144,158"
49,"38,66,79,95,151,176,194"
50,"9,14,135,144,148,151,159,161"
51,"42,43,137,180,191"
52,"47,123,129,189,192"
53,"12,61,68,101,136,140,154,190"
54,"26,38,120"
55,"9,24,85,91,108,130,140,174,197,198"
56,"78,130,146,159,181"
57,"34,73,109,124,133,190"
58,"20,122"
59,"9,22,39,68,93,112,199"
60,"0,20,32,47,49,112,164,165,166"
61,"32,80,132,173,188"
62,"105,164"
63,"8,15,47,91,158"
64,"19,48,78"
65,"8,19,28,50,89,103,113,119,144,181"
66,"18,40,62,107,126,139,159,162,178"
67,"0,15,76,113,140,179,186,187"
68,"31,41,118,151,160"
69,"17,37,48,56,71,93,147,187"
70,"22,23,47,49,55,56,87,89,142,189"
71,"95,186"
72,"1,50,55,199"
73,"2,35,44,106,164"
74,"42,45,61,113,137"
75,"54,83"
76,"9,20,32,46,56,67,80,189"
77,"3,32,67,87,91,95,96,110,158,167"
78,"20,26,30,40,98,125,131,163,177,180"
79,"12,16,17,30,67,80,165"
80,"2,8,59,108,123,140,160"
81,"5,43,73,93,151,158,183"
82,"14,45,76,89,130,178,186,190"
83,"1,47,100"
84,"50,64,99,118,169,182,185,190"
85,"9,15,98,121,127,129,164,197"
86,"42,45,91,92,93,131,137,145,175,186"
87,"4,7,19,142"
88,"63,77,85"
89,"5,12,17,29,44,86,96,134"
90,"0,7,161,194"
91,"24,31,38,47,58,64,123,137,183,197"
92,"68,114,146"
93,"76,158"
94,"33,178"
95,"9,26,53,61,97,106,118,159"
96,"46,87"
97,"3,34,37,55,84,111,117,153,155,181"
98,"0,101,186"
99,"90,152"
100,"21,29,39,44,49,170,182"
101,"4,58,89,90,123"
102,"1,22,55,107,122,141,197"
103,"96,97,124,128,129,137,147,151,191,193"
104,"29,44,63,99,124,139,145,174"
105,"37,172,186"
106,"8,44,74,98,99,108,116,162,174"
107,"35,145"
108,"68,183"
109,"120,177,190"
110,"8,13,67,68,71,126"
111,"16,64,68,142,148,164"
112,"6,36,73,74,106,119,170,186"
113,"43,96,159"
114,"10,91,128,150,161,166,168"
115,"101,103,120,136,150,151,153,154,186,192"
116,"10,12,23,34,35,80,89,97,170"
117,"17,77,83,90,101,116,136,161,165"
118,"24,60,66,67,69,78,105,119,144"
119,"29,34,71,73,90,112,158,163"
120,"15,17,43,115,137,149,174,176"
121,"75,164"
122,"8,115,117,167,175,177,194"
123,"12,39,117,143,151,168,175,178,184,187"
124,"3,10,22,47,48,57,99,189"
125,"139,187"
126,"17,70,120,129,135,142,164,173,189"
127,"1,131"
128,"7,25,29,39,60,65,92,97,160"
129,"138,155,163,172"
130,"50,160"
131,"4,16,52,141,144,175,181"
132,"7,19,42,115,137,173,179"
133,"7,48,87,109"
