net_id,modules
0,"18,22,23,43,54,67,101,117,159"
1,"8,127,130"
2,"44,47,52,74,127,145,147,169,198"
3,"65,68,79,115,126,193"
4,"4,5,9,58,76,118,158,180,182,197"
5,"129,152"
6,"31,36,108,130,139,140,175,180"
7,"41,193"
8,"3,49,53,93,99,133,167,190,196"
9,"68,100"
10,"28,81,85,87,88,135,152,198"
11,"8,21,96,97,118,123,178"
12,"27,42,120"
13,"3,24,64,89,138,157,169"
14,"20,57,85,106,146,162,179"
15,"10,18,58,69,71,75,83,106"
16,"63,113,120,132,145"
17,"18,46,111,118,140,146,176,195"
18,"25,180,192"
19,"122,155,156"
20,"124,134"
21,"5,10,12,16,50,77,97,112,118,143"
22,"76,84,114,122,139"
23,"33,57,115,155,171,173,186,191"
24,"23,27,44,63,90,109,195"
25,"3,84"
26,"9,17,25,34,90,116,118,127,148,156"
27,"5,11,48,75,79,110,147,165"
28,"70,87,139"
29,"22,38,44,45,48,51,82,183,186"
30,"11,46,47,50,104,166,189"
31,"50,65,93,109,146,180,194"
32,"44,68,72,149,157,198"
33,"7,17,43,54,76,92,106,111,161"
34,"50,97,109,112,131,173,196"
35,"129,140,155"
36,"166,183,191"
37,"29,110"
38,"14,61,76,128,141,152,179,180,197"
39,"35,56,64,101,124,142,155,172,188"
40,"13,14,18,31,47,101,176,179"
41,"73,74,98,159"
42,"30,54,62,133,156,166,172"
43,"31,32,48,59,70,102,170"
44,"16,49,77,80,93,148,175"
45,"23,26,41,91,123,152,176"
46,"8,12,21,54,92,120,153,157,188"
47,"42,63,89,149,153,184,186"
48,"8,20,23,85,115,155,160"
49,"24,59,68,84,100,102,130"
50,"58,86,137"
51,"27,103,129,133,190"
52,"86,124,158,181"
53,"87,95,159,196"
54,"14,94,127,156"
55,"2,5,63,165"
56,"1,26,49,61,64,193"
57,"16,35,78,94,124,185"
58,"1,13,127,139,148,152,159,163,198"
59,"2,73,84,108,147,153"
60,"29,83,85,139,155,182"
61,"67,94,95,97,112,123,133,164,165,172"
62,"26,42,86,95,138,193"
63,"10,69,137,180,193"
64,"27,70,78,125,155,157,159,188"
65,"58,60,65,84,91,135,150,159,171"
66,"27,50,68,90,116"
67,"0,17,151,175,183,186,190"
68,"70,123,142,143,185"
69,"6,59,77,84,90,101,129,138,156,165"
70,"3,12,28,51,75,94,101,110,134"
71,"111,117,139,147,155,174,186,196"
72,"81,89,112,136,150"
73,"31,83,116,120,122,141,148,151,157"
74,"15,124,127,154,161"
75,"7,53,63,78,95,130,134,158,192"
76,"10,169,180"
77,"29,67"
78,"34,39,44,56,111,123,133,138"
79,"42,71,117,128,132,149,155,181,182"
80,"20,70,76,112,159,175,179,184,186"
81,"22,133,161"
82,"15,76,86,122,135,144,166,174"
83,"11,12,27,47,58,143,167,178"
84,"20,35,50,95,131,186,192"
85,"16,53,90,118,120,125,133,143,169"
86,"4,70,141,162,187,198"
87,"18,45,66,106,122,124,157"
88,"69,95,113,138,144,154,171"
89,"35,88,117,159,168,191"
90,"183,186,188"
91,"7,85,90,126,162"
92,"29,74,116,176,195"
93,"23,33,38,45,51,146,167,192"
94,"21,52,65,110,128,199"
95,"5,6,14,17,65,76,122,138,192"
96,"5,8,75,133,145,183,185"
97,"82,157"
98,"96,97,143,167,177"
99,"17,18,54,55,69,169,174,175,192,194"
100,"68,78,85,90,105,143,183"
101,"109,112"
102,"32,45,71,119,132"
103,"20,22,32,38,60,97"
104,"30,51,59,177"
105,"116,144,159,164"
106,"15,85,176"
107,"12,36,61,63,92,132,192"
108,"61,174"
109,"6,55,57,69,79,111"
110,"49,81,90,97,98,111,157"
111,"0,4,8,30,33,59,84,85,194"
112,"33,42,57,65,145"
113,"55,64"
114,"15,45,107,112,116,120,127,128,184"
115,"18,41,113,120,156,170"
116,"8,60,68,102,107,132,148,168"
117,"12,57,110,151"
118,"13,17,19,22,41,67,91,162,176"
119,"14,79,88,97,111,132,144,177,182,196"
120,"11,40,46,103"
121,"27,33,42,63,87,103"
122,"27,57,117"
123,"48,111,154,164,199"
124,"8,28,109,111,150,152,154,199"
125,"4,54,61,72,80,132,149,165"
126,"14,34,82,188,196"
127,"3,19,48,76,90,110,132,151,161,179"
128,"9,36,41,49,56,128,158,177,190"
129,"10,12,62,116,181"
130,"20,62,102,140,158,195"
131,"17,20,72,117,140,184"
132,"56,117"
133,"64,156"
134,"17,47,90,95,103,188,199"
135,"13,36,84,93,122,125"
136,"1,10,16,43,141,147,194"
137,"15,79,140"
138,"62,113,144,155,185"
139,"10,165"
140,"26,30,88"
141,"0,68,106,136"
142,"47,95,140,142,199"
143,"55,56,61,107,135,139,140"
144,"110,157"
145,"0,8,30,51,84,86,98,103,126,158"
146,"9,34,97,110,175,182,184"
147,"46,49"
148,"47,187,198"
149,"8,23,38,43,60,93,113,147"
150,"4,108,126,147,152"
151,"23,25,32,52,70,85,116,130,143"
152,"58,72,117,124,155,185,195"
153,"36,38,45,57,124"
154,"21,75,102,107,117,140,185"
155,"7,25,28,48,107,128,133,176,182,195"
156,"77,81,149,175,183"
157,"6,58,63,162,186"
158,"25,75,124,135,168"
159,"3,21,30,63,65,70,108,124,160,181"
160,"22,26,50,83,84,112,136"
161,"8,46,52,104,107,127,185,187"
162,"40,46,61,66,109,162,163,174"
163,"6,15,27,75,101,159,185,199"
164,"26,86,133,158,162,165"
165,"19,125,142,188"
166,"109,131,134,140,147,169,183"
167,"16,49,54,67,74,114,135,139,163,180"
168,"34,113,114,133,194"
169,"4,14,43,57,106,125,128,187,196"
170,"31,59,81,118,186"
171,"27,151,153,190"
172,"60,69,119"
173,"105,166,177,184,190,191,193"
174,"7,28,47,48,72,94,134,159,199"
175,"2,37,48,93,172"
176,"22,25,98,121,127,152,153"
177,"16,35,45,75"
178,"7,65,108,123,136,140,150,174"
179,"43,82,91,120,139,143,148,176"
