net_id,modules
0,"24,39,52,82,151,154,171,180,183"
1,"35,57,100,110,131,141,173,175"
2,"15,55,79,81,83,97,110,142"
3,"6,15,71,105"
4,"33,57,72,98,137,169,199"
5,"44,56,106,131,137,197"
6,"24,27,72,93,98,112,137,156"
7,"65,67,115,122,145"
8,"7,36,71,83,87,101,167,182,188"
9,"5,76,99,127,136,184"
10,"72,143"
11,"23,45,69,70,86,137,157"
12,"22,53,79,81,95,132,193"
13,"7,18,150"
14,"23,45,65,121,133,151,165,195"
15,"8,9,157"
16,"0,72,99,144"
17,"14,18,20,36,46,170"
18,"70,165"
19,"13,46,63,101,104,144,196"
20,"47,56,73,81,96,108,117,143,180"
21,"27,104,107,165,181"
22,"35,67,77,80,121,122,143,198"
23,"23,25,85,130,176,177"
24,"22,35,75,94,102,130"
25,"2,14,58,78,87,123,166,177,191"
26,"27,28,83,113,146,171,175"
27,"16,35,59,94,95,101,126,143,148,186"
28,"14,190"
29,"1,42,60,74,80,92,146,148,159,187"
30,"33,134,167,172,184,196"
31,"84,92,114,186"
32,"61,193"
33,"1,59,97,108,155,182,196"
34,"46,54,78,81,86,117,123,168"
35,"0,39,75,94,109,163,198"
36,"31,47,66,94,116,135,155,156,157,188"
37,"51,134"
38,"40,45,154,173,185"
39,"17,18,44,48,82,100,102,127,148,157"
40,"76,81,149"
41,"18,104,119,130,181"
42,"7,21,170,188"
43,"52,62,66,74,97,101,111,146,196"
44,"15,35,60,113,121,176,180"
45,"67,71,83,114,118,137,151,194"
46,"31,46,52,62,83,87,144,172,197"
47,"13,33,96,165"
48,"35,100,165"
49,"28,102,185"
50,"18,83,160,173"
51,"3,88,94,107,151"
52,"10,58,61,68,92,94,123,131,134,190"
53,"24,56,138,170,197"
54,"10,96,109,126,175,183,186,197"
55,"40,91,96,131,174,182"
56,"2,10"
57,"8,49,81,100,149,173,175"
58,"18,40,71,84,124,138,139,186"
59,"15,18,26,123,127,169,175,179"
60,"2,9,31,86,99,104,131,182"
61,"8,49,77,80,85,97,143,175,193"
62,"59,66,75,100,150"
63,"22,68,100,112,116,143,177,181,195"
64,"56,116,135,158"
65,"28,55,58,62,63,69,87,91,107,195"
66,"22,34,74,77,78,123,191,198"
67,"35,36,162,173"
68,"4,181"
69,"15,50,125,140,165,170,188"
70,"63,181"
71,"0,57,58,135,140,183,188"
72,"22,27,97"
