net_id,modules
0,"22,29,66,69,72,170,187,189"
1,"5,11,39,62,95,101,119,165"
2,"33,91,108,117,153,168,172"
3,"28,32,81,151,152,161,187"
4,"46,53,74,78,86,112,128,136,159,189"
5,"95,146,153,160,184,193"
6,"9,21,102,112,130,136,179"
7,"27,56,134,174,175,181"
8,"27,101,146,155,165,185"
9,"1,113,150"
10,"0,31,41,71,87,149,157,174,181"
11,"11,29,75,169"
12,"11,61,72,111,121,177"
13,"11,29,90"
14,"27,35,42,70,75,110,114,165"
15,"12,90,96,137,161,174,195"
16,"12,13,17,34,151,154,189"
17,"8,19,26,30,46,94,101,195,196"
18,"3,40,148"
19,"0,17,19,31,71,75,122,144,185,189"
20,"76,129"
21,"73,83,87,143,173,174,179"
22,"34,42,55,86,107,113,124,168"
23,"79,148"
24,"20,22,32,36,112,121,155,185"
25,"58,92,102,103,137"
26,"46,80,83,154,155,157,168,170"
27,"128,190"
28,"7,48,122,142,180,186,191"
29,"90,132,168"
30,"10,14,84,96,109,123"
31,"62,68,131,158,177,181"
32,"17,24,52,99,108,129,143,146,149"
33,"23,32,40,87,115,136,175"
34,"2,3,7,68,149,154,166,195"
35,"3,8,51,90,158,159,160,165"
36,"16,58,65,68,93,139,143,165"
37,"20,56,58,117,124,125,132,157,179"
38,"1,143"
39,"25,40,57,65,140,159,169,172,183"
40,"3,9,59,86,124,140,158"
41,"7,15,98,109,147"
42,"25,36,40,55,61,157"
43,"2,42,58,155"
44,"12,62,82,131,134,158"
45,"9,32,42,49,66,135,147,180"
46,"68,74,79,128"
47,"46,67,92,119,122,147,159,160,169,170"
48,"8,25,36,70,74,90,99,107,108,117"
49,"32,37,39,61,94,98,110,126,136,183"
50,"53,80,119,135,181,196,199"
51,"54,102,119,169,173,180"
52,"16,24,30,33,55,60,68,110,176,177"
53,"24,42,54,129,144,152,171"
54,"16,49,121,159"
55,"5,29,43,50,67,91,120,160"
56,"20,22,50,83,116,139,141,152,166,189"
57,"3,43,47,71,130,184,195,198"
58,"1,8,32,41,100,115,123,186,190"
59,"40,62,98,141,190"
60,"18,76,114,119,127,131,139,176,187,192"
61,"41,61,196"
62,"19,20,22,144,150"
63,"18,55,65,110,142,157"
64,"0,55,104,157,167,190"
65,"7,32,77,82,103,111,114,155,181,199"
66,"89,186,189,192"
67,"37,83,86,120"
68,"38,55,89,138,146,160,193"
69,"40,44,55,136,165,175,193,199"
70,"7,87"
71,"0,9,83,130,151,199"
72,"26,112,166"
73,"2,20,43,50,66,102,167"
74,"21,62,72,87,97,125,132,137,197"
75,"19,88,141,181,182"
76,"35,40,100,125,134"
77,"19,114,115"
78,"29,30,36,68,80,83,111,136,140,162"
79,"64,84,113"
80,"60,145"
81,"61,152,171"
82,"24,64,86,109,153,161,187"
83,"5,6,8,28,77,88,137,159,171"
84,"40,63,92,107,140"
85,"7,63,73,80,108,147,155"
86,"149,167"
87,"8,75,109,123,180,196,198"
88,"8,11,60,141,148,162,165,186"
89,"48,188"
90,"53,79,115,163"
91,"148,156"
92,"18,75,94,110,122,165,174"
93,"63,100,174"
94,"9,41,64,84,106,119,139,152,188"
95,"18,31,43,79,106,114,145,156,184"
96,"161,162"
97,"5,48,111,148,149,165,169"
98,"12,42,99,118,121,123,134,137,155,174"
99,"15,37,82,118,119,133,166,169"
100,"0,52,114,167"
101,"5,50,57,75,146,151,186,198"
102,"56,65,77,83,104,151,152,180,195"
103,"36,73,85,91,94,132,139,160,176,186"
104,"58,91,134,190,198"
105,"81,97,118,165,180,188"
106,"168,181"
107,"119,152,179"
108,"124,155,165"
109,"30,42,65,79,95,129,131,159,160,164"
110,"58,65,71,103,109,122"
111,"25,75,113,131,178,191"
112,"35,116,124"
113,"8,109,133,165,176,191"
114,"28,34,41,62,77,165,181,191,194"
115,"5,60,143"
116,"25,56,115,123,151,164,177"
117,"3,29,43,50,118,155,182"
118,"30,51,53,55,71,135,139"
119,"44,70,90,103,113,162"
120,"122,184"
121,"33,101,137,144,146,181,199"
122,"0,186"
123,"63,75,80,98,126"
124,"4,62,92"
125,"14,89,95,116,127,156,165,185,197,198"
126,"7,74,87,125,169,190"
127,"32,86,120,140"
128,"23,33,54,62,63,99,101,128"
129,"58,93,129"
130,"6,61,79,189"
131,"44,65,72,126,157,161,162,197"
132,"11,105,147,185"
133,"22,26,40,52,90,160,188"
134,"46,47,58,82,92,180"
135,"78,81,85,112,128,190,198"
136,"3,53,73,143,182,197"
137,"16,57,65,71,84,123,124,140,161"
138,"17,20,56,80,94,106,137,178,180,193"
139,"34,138,144,175,185"
140,"25,26,35,61,80,122,128,158"
141,"35,45,75,106,121,154"
