id,width,height
0.0,2.0,2.0
1.0,2.0,6.33608183530849
2.0,2.8878153431865297,2.0
3.0,2.0,2.0
4.0,6.3538108176797445,2.0
5.0,2.0,2.6153299381774966
6.0,2.0,4.221130358177547
7.0,2.0,3.9359817971485813
8.0,2.0,2.0
9.0,2.0,2.7339073434223224
10.0,3.481067743216924,7.771965296572321
11.0,2.0,2.0
12.0,2.0,2.960451025110003
13.0,8.904684685303145,4.682098329392243
14.0,2.0,6.302050440030662
15.0,2.331891289502893,22.743333901582663
16.0,2.0,2.0
17.0,6.273378767991398,2.8951813793861834
18.0,2.0,2.988517692307907
19.0,2.0,4.256755440400221
20.0,10.648690441652953,2.0
21.0,2.3124283318057564,2.0
22.0,2.0,2.411928349446731
23.0,3.0838108226124548,5.590390837973344
24.0,2.0,3.515701864928294
25.0,2.484596506175165,20.900278498746065
26.0,18.645523492686785,3.352016111746724
27.0,7.879994145661822,3.098517894228628
28.0,3.142283663541576,2.7098352813325683
29.0,2.0,2.0
30.0,10.778865911620736,2.0
31.0,2.0,3.691634104929661
32.0,2.0,2.0
33.0,5.96583543125919,2.1453372125272128
34.0,6.639101250903973,2.0
35.0,4.021060525207242,2.0
36.0,2.7142822087384375,2.8737873282900672
37.0,2.0,2.0
38.0,2.0,7.666418842490574
39.0,4.205931971451327,2.0
40.0,2.0,2.0
41.0,2.0,5.008304915112229
42.0,2.6112923565200035,2.0
43.0,4.0236984976166985,2.0
44.0,3.109302122713188,6.040066691555367
45.0,6.3202395883673645,2.0648093125976628
46.0,2.8741575359466243,2.0
47.0,2.0,2.9763037214243266
48.0,2.3321513180137026,2.0
49.0,3.080070824393154,9.789932411437492
50.0,2.0,3.8107765418772748
51.0,2.0,3.1690108518290283
52.0,3.972885465388881,2.0
53.0,2.0,2.7689050427067556
54.0,2.976913452598439,2.6483344573384815
55.0,3.511458502115198,2.0
56.0,5.4941831438054205,2.0
57.0,2.0,3.5134449987604497
58.0,2.0,3.94025061362897
59.0,2.70567684145013,7.640371339716417
60.0,2.0,4.717033456067709
61.0,2.0,4.606196409272547
62.0,2.0,2.0
63.0,5.341388792961903,2.0
64.0,5.485294756614408,3.2090157195083417
65.0,5.532160405519791,2.0
66.0,9.023355293776607,2.6213366346298703
67.0,11.46804711952587,2.3843728039905385
68.0,7.869427373283131,7.750740633947751
69.0,2.0247258292760426,3.754263851357953
70.0,2.0,2.0
71.0,2.0,13.109563877264984
72.0,2.0,3.229287712330686
73.0,8.877156832015125,2.0
74.0,2.0,2.0
75.0,2.0054884657526246,2.4006606098948917
76.0,5.603280208796273,13.045931467406277
77.0,5.77872779894198,2.698456031054975
78.0,2.0,5.955928700357208
79.0,6.016372911718201,2.0
80.0,5.379607992125683,2.0
81.0,3.2990081125921833,5.841866268212385
82.0,2.459788549579343,4.209747922878135
83.0,10.816606455096727,5.666681362219056
84.0,2.0,2.1417471875590377
85.0,3.5035471702807794,3.3697265001781513
86.0,5.263393622151501,2.9738869965148775
87.0,3.1911275143690934,5.66497970708581
88.0,2.350234432523695,2.0
89.0,4.327823916378086,5.36439368121694
90.0,12.89409134160075,2.0
91.0,2.683999916597661,4.569949018088243
92.0,2.141386133919181,11.785450955200641
93.0,2.0,2.0
94.0,2.1152389752074185,2.0
95.0,2.0,2.8700228806914447
96.0,12.20239211445722,4.7488006190432435
97.0,2.851785397829472,2.649185399743968
98.0,2.0566131237779453,10.360892451541467
99.0,6.999122741264207,2.0
100.0,15.182602524174943,2.492188654867296
101.0,2.0,2.0
102.0,4.747559645671854,4.847825773413216
103.0,6.64071894908403,8.43096004349395
104.0,5.179167182371364,2.3149778846914923
105.0,2.0,2.0
106.0,2.8018825685625037,2.439799149978678
107.0,2.0,2.5271743098303645
108.0,2.0,2.0
109.0,24.266545781307347,4.610864940960455
110.0,2.0,4.970986179717425
111.0,3.4798708087048196,2.0
112.0,4.472909013449081,2.0
113.0,6.725111157323064,2.4019257159857346
114.0,2.0,2.293156160404407
115.0,23.160450827464693,2.0
116.0,2.169925828924643,2.0
117.0,3.137985941159568,4.644203666342559
118.0,7.841651295951489,4.946815809449893
119.0,3.4739582660189647,2.0
120.0,4.184988576359319,2.0
121.0,2.1034418140054822,2.0
122.0,5.851470440852006,5.776903285734438
123.0,9.813956750830883,4.346738616256594
124.0,4.518154120308775,2.0
125.0,3.0860864517841047,2.0
126.0,2.712557888319189,2.0
