net_id,modules
0,"1185,1817,2606,3255,4813"
1,"197,513,1103,1483,1606,2599,4396,4404,4504,4775"
2,"755,1657"
3,"600,1158,1214,1629,1811,2262,2476,2534,3300,4889"
4,"927,1738,2062,3557,3628,4054"
5,"157,1424,1659,2040,2050,3219"
6,"1135,1870,4346"
7,"627,756,894,2179"
8,"3070,3136"
9,"256,1951,2382,2620,3039,3406,3549,4153"
10,"2664,4199,4991"
11,"87,1080,1172,1791,2298,2501,2725,3009,3287,4543"
12,"1048,1701,2043,2254,2781,3275,3855,4055"
13,"1014,2139,2292,3036,3124,3395,4134,4415,4648"
14,"152,964,1332,2302,2599,3484,4934,4999"
15,"17,191,1115,1415,1726,1959,1978,4453"
16,"782,2950,3441"
17,"576,880,928,3703,4529,4622"
18,"1226,1501"
19,"64,182,3352,3671,3917"
20,"438,2152,2356,2396,3292,3876,4557"
21,"1132,4533"
22,"680,3415,3925,4210"
23,"785,827,2526,3088,3376,3523,3686,3896,4074"
24,"247,1688,3286,3823,4331,4541"
25,"247,656,1201,2522,3612,4403,4527"
26,"1771,2071,2076,2103,3229"
27,"136,2699,3581,3709,4099"
28,"109,588,1708,4657,4761"
29,"142,1203,1340,2367,2487,4352,4504,4626,4881,4898"
30,"1211,1545,2381,2540,3080,3423,3553,3791"
31,"1387,1816"
32,"266,3397,4097,4872,4974"
33,"885,4457"
34,"317,915,2867,3858,4112,4311"
35,"881,1046,1995,2058,2246,2563,3942,4763,4968"
36,"974,1366,1413,1485"
37,"857,1038,1178,1357,2385"
38,"2709,3507,4552"
39,"2263,4652"
40,"1361,3687,3965,4510"
41,"268,703,963,1052,1253,1833,2290,3176,3932"
42,"159,2128"
43,"565,1078,1654,2914,3268,3605,4038,4135,4526"
44,"332,1354,2065,2315,2523,2602,3069,4067,4636,4665"
45,"1134,1168,1312,2392,3437,4150,4942"
46,"683,1513,2362,3614"
47,"37,570,1172,1661,3863"
48,"127,3147,3592,3798,4079,4151,4502"
49,"290,948,1098,1429,3987"
50,"915,1735,3422,4081"
51,"117,313,1517,1539,1832,2394,3066,3544,3647,3982"
52,"3697,3919"
53,"305,1722,1891,2248,3273,3509,3883,4486"
54,"1277,2425,2564,3195,3807,4120,4523"
55,"1984,2146,3073,3593"
56,"409,538,3026,3363,3428,4459,4904"
57,"1407,1811,2761,3024,3270,4717"
58,"611,1223,3418"
59,"75,3029,3118,3511,3927,4381"
60,"584,1385,1954,3367,4506"
61,"1915,2128"
62,"838,878,2360,2693,4282,4645"
63,"2303,4290"
64,"787,1532,2168,2667,3327,3330,4738"
65,"496,1753,2533,3222,3853,4470,4597"
66,"119,532,930,1318,1395,1679,3202,4722"
67,"249,549,647,777,1608,3443,3478,4670"
68,"788,981,1297,1998,2379,2507,2655,2714,4245"
69,"246,2794,3689,3827,3897"
70,"614,651,794,2763,2824,3012,3271"
71,"609,1753,3066,3727"
72,"443,1397,2812,2896"
73,"418,4286"
74,"1997,3983,4193"
75,"1585,2102,2214,3265,4148,4193"
76,"1382,1960,2186,2539,3462,3499,4394"
77,"402,920"
78,"1890,4105"
79,"26,368,611,2530,2612,2868,3735,3869,4068,4784"
80,"108,605,1411,1424,1569,3250,3299,4584,4723,4920"
81,"244,314,589,639,835,1236,2223,3208,3373"
82,"1486,1596,2344,2515,2666,3368,3411,3687,3930,4795"
83,"1742,2016,2264,2699,2726"
84,"587,663,1111,2226,2694,2704,2861"
85,"263,449,1856,2330,2881,3470,4509"
86,"1260,2046,3046,3759,4091,4149,4672"
87,"514,1420,2605,3521,4539"
88,"175,1418,3305"
89,"2298,2512,2980,3343,3719,4762"
90,"2059,2223,2454,4697,4916"
91,"378,1611,2409,3587"
92,"502,696,1838,1869,2919,4566,4758"
93,"232,293,499,967,1608,2062,2078,3812,3879,4243"
94,"254,767,1453,1584,1856,1957,2024,3654,4518"
95,"73,329,567,634,654,701,1797,2441,4538,4780"
96,"181,573,704,2612,2741,2869,3080,3186,4532,4951"
97,"382,1723,2235,3188,4495"
98,"727,1010,2174,2411,2412,2771,3241,3766,4068,4489"
99,"35,674,2374,2453,3163"
100,"116,393,920,1192,2196,3028,3369,3616,3686,4203"
101,"1632,1707,1730,2645,4956"
102,"27,378,999,1104,1494,2535,3012,3044"
103,"362,819,1184,2670,2735,2893,3510,3987,4528,4701"
104,"416,434,1084,2725,3056,3444,4119,4782"
105,"729,1182,1250,1421,2448,2458,2653,3725,4152"
106,"446,1504,2001,2431,2857,3431,3899,4176,4518,4551"
107,"67,2038,2221,4041"
108,"153,785,1154,1484,1959,1961,2230"
109,"1169,1530,2711,3311"
110,"13,63,171,1832,2802,3546,3909,4243"
111,"2353,2389,4313,4749"
112,"3335,3500,4616"
113,"296,1277,1505,1938,2675,3950,4188"
114,"2883,3333,3719,4190"
115,"524,651,893,1075,1230,1266,2615,3181,3700"
116,"342,1745,2366,3469,4971"
117,"785,2539,3655,3922,4014,4117,4225,4839"
118,"194,456,492,651,1363,1378,2529,3382"
119,"2610,3870,4193,4461"
120,"31,274,387,1294,1368,1855,2424,3067,3668"
121,"1310,2313,2573,2593,2820,3693"
122,"313,2158,2720,4032,4805"
123,"185,229,1248,2558,3288,3617,4064,4579,4950,4971"
124,"1540,2314"
125,"758,849,922,1898,2805,4130,4198,4342,4820,4841"
126,"485,2829,3265,3341"
127,"724,2312,2317,4412,4595,4739"
128,"511,690,1389"
129,"2013,2331,3058,3313,3881,4515"
130,"300,544,2633,4274,4758"
131,"1574,2299,2538,2619,2698,3758,3782,4034"
132,"854,1345,2311,2877,3112,4315"
133,"173,564,808,3100,4588,4792"
134,"2391,3545"
135,"1764,2019,3465,4903"
136,"236,244,928,2377,2388,4492,4914"
137,"963,1044,1170,2131,2897,3189,3526,3835,4483"
138,"835,1479,1703,2099,2406,3571,4176"
139,"1472,1957,3281,3504,4022,4175,4228"
140,"1486,1827,3261,4401,4687,4790,4922"
141,"1133,1174,1368,1832,4471,4944,4986"
142,"775,1668,1786,1945,2295,3137,4073,4670"
143,"50,2568,2970,3078,3630,3633,4058,4379"
144,"252,350,354,1304,2439,2523,4423"
145,"620,719,1030,2147,2478,4158,4279,4390"
146,"395,1387,1509,1860,2761,2924,3014,4311"
147,"696,1437,1799,2307,2676,4330,4742"
148,"1386,1784,2622,4377,4613"
149,"441,480,642,1378,1770,2050,2806,3910,3991,4827"
150,"214,427,633,1064,1532,2185,2784,2966,4539,4682"
151,"389,1280,1900,2173,3760,4042"
152,"85,696,863,2968,3206,3496,4005,4080,4245"
153,"2919,3053,3132"
154,"2235,3209,3535,3547,3581,3629,4280,4744,4994"
155,"35,92,2070,2913,2934,3971,4392,4705"
156,"769,1417,3557"
157,"1181,2528"
158,"606,1203,1548,1738,4297,4469"
159,"3,274,2437,3684,4154,4345,4528,4733,4959"
160,"1441,2399,3423"
161,"698,1724,1760,1845,1869,3654,4588,4771"
162,"83,119,1026,2927,3711,4012"
163,"239,632,756,4108"
164,"446,2488,3018,3575"
165,"1357,2459,2724,3127"
166,"619,888,1782,2089,2427,4569"
167,"1952,2537,4040,4128,4868"
168,"13,953,1006,1871,2009,3707,4179,4340,4648"
169,"553,2577,2677,2712,4127"
170,"24,128,269,814,2552,3462,3606,4177"
171,"2428,2434,2466,2577,2693,2813,3145,3792,3997,4833"
172,"18,35,414,431,2071,2077,4562,4777"
173,"2371,3700,4097,4617,4629"
174,"43,782,922,949,1474,1789,2652,3314,4489"
175,"411,613,900,1829,2195,2728,4348,4802"
176,"3761,4191,4683"
177,"316,372,530,562,788,1474,2311,3439,3958,4435"
178,"1287,1446,1730,2212,2375,2402,2561,3693,4970"
179,"1077,2865,3086,3195,3336,4064,4554"
180,"525,1776,1860,2243,3073,3098,4602,4782,4787"
181,"334,469,1638,2476,2697,3340,3491,4895"
182,"884,1510,1777,2791,3604,3612,4264"
183,"1064,1914,2501,3111,3200,3286,3634"
184,"763,995"
185,"2019,3488"
186,"2001,2542,3136,4571"
187,"1131,2380,4563"
188,"1446,1526,1666,1889,2050,3869,4211,4780"
189,"2296,2471,2789,4075,4102,4299,4825,4965"
190,"230,1159,1867,2521,3347,4279,4646,4664,4793,4794"
191,"1864,4814"
192,"761,955,1012,2716,3463,3477,4254,4409,4535,4815"
193,"273,918"
194,"879,2347"
195,"422,1643,3175,3232,4570"
196,"41,99,125,754,1445,1968,3224,4538,4857"
197,"1103,2316"
198,"659,1842,3554,4377"
199,"3726,4802"
200,"263,3138,3978"
201,"548,1582,1756,2796,4016,4654"
202,"2444,4578"
203,"262,389,2513,3964"
204,"1847,2749,2802,2867,2958,3501,3909"
205,"254,444,3581,4732,4983"
206,"155,4917"
207,"130,2607"
208,"1309,4178,4492"
209,"587,874"
210,"840,1860,1926,2778,4251,4710"
211,"632,768,1974,2105,2456,3128"
212,"10,1207,2118,2707,2930,3303,3519,3865,4615"
213,"5,69,1744,1881,3232,3456,4163"
214,"251,349,457,1810,3095,3370,4593"
215,"3195,3614"
216,"494,626,708,3296"
217,"891,1428,1724,2150,2456,3328"
218,"159,359,892,1429,2059,2232,2544,4315,4966"
219,"1068,1130,2500,2694,2822,3212,3902,4955"
220,"2221,2949,4755"
221,"2455,2924,4639"
222,"1086,1215,2053,3220,4588,4853"
223,"74,732,1405,4187,4682,4821"
224,"826,1340,1587,2474"
225,"961,1325,1850,2272,4382"
226,"791,2252,2773,3668,3707,4005,4102,4252,4370,4378"
227,"676,1130,1608"
228,"34,442,856,1300,1941,2514,2639,2902,2908,4680"
229,"1038,1258,2699"
230,"241,427,464,1007,3247,4241,4699"
231,"120,1985,2532,2819,3142,4330"
232,"826,2660,3208"
233,"637,1461,2359,2366,3083,3668,4154,4536,4585"
234,"885,963,1132,3596,3786,4731,4747,4754"
235,"1342,3215,3255"
236,"3208,4700"
237,"928,1221,1357,1900,2885,3336,4204,4208,4392"
238,"934,1198,3047,3609"
239,"699,765,921,1084,2298,2843,3678,4182"
240,"734,1214,1411,1860,2361,2876,2974,3392,3458,3516"
241,"3117,3257,4503,4726"
242,"2709,3787,4121,4162"
243,"160,1080,2292,2841,3770,4056,4371,4374,4540"
244,"867,953,1070,2386"
245,"83,301,1393,2768,3770,3986"
246,"50,69,375,761,2782,3408,3857,4129,4527,4561"
247,"203,1183,2262,2706,3035,4109,4179"
248,"1251,1293,2147,3062,3973,4344"
249,"1548,1950,2119,3001,3630,4923,4972"
250,"1079,1473,1760,2900,3345,3471,3726,3938,4616,4809"
251,"852,1499,1888,2399,2503,2576,3811,4426,4714"
252,"464,1099,1192,1492,1814,1879,2574,3840,4295,4989"
253,"616,2830,2908,4306"
254,"857,3597,3783,4210"
255,"990,1375,2791"
256,"191,708,960,1629,1804,3321"
257,"2264,3913"
258,"317,2830"
259,"1124,2003,2823,3288"
260,"2030,2038,2105,2613,2832,3341,3364,3558,3737,4277"
261,"790,2290,2599,2965,3228,3663,4926"
262,"418,798,1144,2283,2481,2517,2789,3320,3323,3567"
263,"1589,1636,2624,3013,3103,3765,3814"
264,"171,1723,2995,3348,3754,4011,4238,4389,4751"
265,"686,956,1263,1628,1707,2035,2990,2995"
266,"59,2533"
267,"266,478,817,2262,2327,3620,3633,4231,4794,4803"
268,"381,1482,1627,2106,2250,2436,2999,3298,3593,3979"
269,"143,213,241,981,2429,2540,4254,4696,4956"
270,"1094,1632,2198"
271,"508,1493,3209,3457,4280,4865"
272,"63,1127,1531,1723,2688,2764,3128,3205,4978"
273,"500,1354,2127,2780,3807"
274,"94,1077,1352,3678,3815,3953,4635,4855"
275,"1611,2053,2928"
276,"276,888,1193,1643,3189,3884,4495"
277,"178,948,1237,1452,2134,2803,3968,4380,4777"
278,"1039,1797,2779,3101,4744"
279,"95,4491,4848"
280,"1334,2653"
281,"994,1206,2459,2560,3257,3451,3999,4180"
282,"670,790,1227,2320,2802,3028,4022"
283,"326,3673"
284,"1175,1315,1357,2018,3436,3970,4447"
285,"745,884,1061,2729,3480,3938,4307,4363,4820"
286,"294,333,486,2131,2841,3211,3616,3857,4935"
287,"1073,1137,1184,2277,2738,4990"
288,"64,997,2153,3011,3337"
289,"552,619,1318"
290,"213,407,2072,2331,2865,3892,4030,4280,4459,4901"
291,"2335,2454,2545,3508,4074,4400"
292,"466,839,841,2472,3464,4152"
293,"437,1053,1165,1325,1666,2204,2691,2908,3421,4404"
294,"2950,3297,3873,4595,4824,4828"
295,"1450,1623,1920"
296,"501,544,672,1779,1917,2143,2146,4262,4587,4972"
297,"832,1265,2693,2915,2956,3175,3677"
298,"997,2800"
299,"2221,2425,4097,4369"
300,"491,875,2297,3129,4511,4979"
301,"1479,1610,2062,2433,3415"
302,"1441,1876,2154"
303,"1988,2055,2702,3084,3267,3966,3994,4569,4755,4900"
304,"889,1395"
305,"93,459,2627,2657,3028,3557,4158,4877,4894"
306,"3558,4843"
307,"976,1031,1222,1935,1978,2446,3210,3754,4352,4562"
308,"1929,2183,2820,3412,3480,4165"
309,"998,2019,3368,4104"
310,"1706,3550,3847,4002,4254"
311,"195,1318,1885,2224,2643,2648,4168"
312,"2099,3333,3354,3739"
313,"52,614,1914,2161,2838,2994,3313,4339,4488"
314,"60,4823"
315,"2639,3885,4294"
