net_id,modules
0,"831,2540"
1,"682,821,1732,1765,3900,4844"
2,"105,484,710,874,1237,1731,2585,3374"
3,"792,3735,4634"
4,"632,3409,3906"
5,"201,1261,2376,2892,3620,3831,3911,4571"
6,"780,905,992,1216,1317,1740,3950,4702,4909"
7,"1456,2755,2955,3777,4610"
8,"682,781,1294,1302,2703,3618,4958,4981"
9,"1267,1538,4200,4416,4809"
10,"2711,3076,3974"
11,"1024,1435,3344"
12,"1101,1970,2706,2717,3470,4446,4480,4782"
13,"1215,3919"
14,"545,817,1293,1896,3636,4074,4242"
15,"5,76,1252,2663,2919,3312,3325,3330,3344,4742"
16,"663,681,1855,2339,4118"
17,"178,245,1537,2024,2940"
18,"77,1073,1322,2124,2915,3699"
19,"34,238,618,1239,1376,2918,3471,3761"
20,"780,2766,3176,3746,4955"
21,"252,452,1184,1265,1558,2492,2965,3724,3916,4475"
22,"864,1061,1159,3700,3739,4319"
23,"170,417,508,3197,4327"
24,"3461,3814,4108,4159,4351,4706,4890"
25,"2057,2305,2720,4459"
26,"1159,1468,1782,2146,3261,3436,3807"
27,"2758,2988"
28,"80,1167,2450,4762"
29,"1591,1911,3865"
30,"11,422,846,1151,1953,4496,4957"
31,"2469,3914"
32,"84,757,861,1614,1658,2722,2796"
33,"78,252,448,508,1163,1531,2790,4118"
34,"951,1328,1938,1947,2847,2974,4091,4409,4662"
35,"919,1646,2667,2874,3166,3809,4354,4931"
36,"1607,2425,4593"
37,"4404,4977"
38,"1798,1977,2763,4034,4220,4324"
39,"399,1512,1825,2137,2223,3296,3394,4943"
40,"508,1021,1553,1903,2295,3419,3631,4153,4485,4995"
41,"679,976,1369,1513,2303,2423,3130,3742,4780"
42,"87,1705,2055,2706,2921,3686,3965,4510"
43,"691,1667,1669,1794,1927,1969,2202,3602,4640"
44,"1444,1834,3531"
45,"125,1224,1739,3041,3358,3845,3948,4335,4425,4834"
46,"225,2670,3078,4922"
47,"392,503,2876,3166,3209,3402,3645,4122,4467,4998"
48,"844,1054,1278,1401,2192,2966,3038,3103,3581,4188"
49,"246,611,1333,1461,1762,2891,3493,3741"
50,"368,803,1081,1623,2859,3085,3141,3341,3975,4763"
51,"917,1721,2464,3156"
52,"537,1084,1154,1491,1986,2631,3466,3616,4854"
53,"423,543,919,1088,1164,1951,4305,4611"
54,"1867,2020"
55,"74,588,779,1247,4527,4586"
56,"254,601,3633"
57,"1055,1458,1837,1922,2318,3773,4247"
58,"2593,4935"
59,"1139,1475,2713,3453,3620,4021,4721"
60,"1374,1721,3792,4699,4741"
61,"936,1081,1823,2372,2407,3016,4106,4994"
62,"187,256,612,1612,2167,2509,2977,4694,4997"
63,"748,2713,3263"
64,"238,1374,1678,2365"
65,"909,1914,2359,2835,3251,3332,4148"
66,"643,2150,2887,4132"
67,"403,405,815,1390,1659,3425,3607,4295,4667"
68,"800,1755,2174,2435,2919,2951,4113,4633"
69,"582,3691"
70,"1006,1199,1473,2043,2052,2254,2986,3849,3978"
71,"84,770,872,1575,2993,3259,3720,4064,4148"
72,"1213,3607"
73,"26,139,1931,2101,2132,2699,2979,3135,3420,4343"
74,"389,557,840,1047,2197,2427,2823,4042,4663,4832"
75,"223,781,1604,3724,3786"
76,"2919,3220,4127,4573,4872"
77,"186,1324,2617,2705,2885,3494,4154,4644"
78,"419,2560"
79,"748,2235,3138"
80,"1208,2353,2601,2635,3524,4602,4930"
81,"233,438,636,740,756,2390,3093,3252,3479,4649"
82,"2746,3229"
83,"602,1186,2020,2905,4650"
84,"427,847,1126,2427,3145,3211,4065,4590"
85,"2246,4464,4819"
86,"334,470,1088,2451,2672,2931,4034,4061,4070"
87,"897,1611,2580,3537,3624"
88,"1017,3584,3647"
89,"511,559,2183,2606,3233,3289,4337"
90,"786,1270,1656,2832,3248,3405,3948,4057,4699,4931"
91,"1418,1437,3320,4641"
92,"411,800,1164,1608,1710,3075,4317,4502"
93,"70,798,1423,2565,4489,4893,4925"
94,"1054,1125,1649,2336,2905,3585,4817,4913,4969"
95,"534,2289,3086,3470,3756,3985,4297,4827"
96,"72,238,919,2361,2480,4701,4812"
97,"7,1478,3338,3762"
98,"20,655,1274,1788,2522,2990,3302,3462,4609,4817"
99,"891,1263,1600,2303,2369,2508,3039,3541,3555"
100,"2243,2892,3328,3791"
101,"140,1147,1187,1462,1776,1797,2315,2411,3598,4650"
102,"234,495,1162,1525,2759,3994,4146,4270,4350,4659"
103,"13,485,1327,2610,4056,4148,4456,4821,4887,4934"
104,"713,1483,1752,3526,4327"
105,"485,1548,1584,1988,2480,2610,2707,2958,3740,3856"
106,"260,392,435,485,675,2182,3325,4525"
107,"518,574,598,1200,4474"
108,"1108,1350,1937,4108"
109,"382,1357,2237,2967,3388,3479,3739,4187"
110,"2319,4605"
111,"318,1010,1259,2528,4826"
112,"428,815,1563,2710,2839,2946,3555,3922,4560,4930"
113,"609,643,1777,2039,2083,2267,4583,4945"
114,"209,971,1382,1811,2906,2987,3308,4066,4288,4953"
115,"1297,1850,2264,3881"
116,"38,768,1219,1242,1467,1645,2928,2991,4521"
117,"3728,4206"
118,"1295,2731"
119,"311,919,2493,4047,4300,4503"
120,"118,879,1004,1035,1667,1930,2253,2266,2977,4568"
121,"1180,1563,2734,2892,3062,4121,4128,4282,4308"
122,"1532,2146,2304,3009,3706"
123,"565,2468,2505,3630,4822"
124,"769,919,987,1714,2220,2735,3850,4425,4651"
125,"394,595,1495,2081,2703,2877,3006,4399"
126,"323,2076,2457,2593,4085,4491"
127,"1784,1799,1992,2753,2963,3087,4413,4535"
128,"1614,4992"
129,"491,1547,1569,1691,1925"
130,"281,292,914,1539,3809,4896"
131,"317,727,1260,2069,2392,4636"
132,"328,2069,2687"
133,"33,1019"
134,"292,910,1928,2310,3592,4625,4822"
135,"354,385,2157,2560,3610,3755,4161,4197,4337,4738"
136,"1716,4695"
137,"834,884,3398,3415,3983,4084"
138,"99,399,602,755"
139,"67,73,481,1451,2679,4323,4816"
140,"165,1458,2452,2770,4424,4878"
141,"442,886,1315,2504,2938,2969,3169,3766,4560,4876"
142,"3314,3420,3604,4295,4505,4907"
143,"723,1242,1686,1828,3419,3590,3804,3996"
144,"1336,3355,4448"
145,"1523,1533,1726,2645,2783,3475,4393,4536,4544,4604"
146,"770,1181,2007,3069,4166,4505"
147,"662,748,1582,2610,2910,3019,3753,3828,3944,4430"
148,"131,440,1802,2861,3683"
149,"383,1262,1511,3319,3474,4212"
150,"486,1565,2545,2727,3034,3612,4996"
151,"1042,1469,2540,4853,4962"
152,"130,1124,1842,1911,4834"
153,"214,1854,3363,3704"
154,"1936,2172,3490"
155,"264,2375,3088,3983,4278"
156,"1020,3047,3645"
157,"488,1099,2135,3422,3718,4838"
158,"1553,2327,2530,2706,2968,3267,3782"
159,"1003,1048,1470,2025,3201,3381,3991,4590"
160,"93,2670"
161,"2347,2471,2484,2929,4193"
162,"908,1782,2393,3522,3910"
163,"908,1054"
164,"1469,1682,1894,4269,4279,4795,4803,4967"
165,"349,519,1044,1816,2238,3446"
166,"1405,2698,3962,4339"
167,"404,1538,1543,4669"
168,"71,1726,2048,2886,4763"
169,"1942,4385"
170,"1019,2730,3997"
171,"479,1602,2029,2197,3468,3496,4456"
172,"741,3277,4464"
173,"657,797,1392,1759,1943,2363,2386,2876,3403,3467"
