id,width,height
0.0,5.598792389043002,3.005801408663756
1.0,5.66023844891652,2.3451954751505046
2.0,2.0041439814468616,2.818696357345003
3.0,5.182616332305299,2.0
4.0,2.8029598198915164,4.718274306180734
5.0,2.751691660419809,2.0
6.0,2.0,2.0258645064007257
7.0,6.474265798718347,4.592035914266754
8.0,2.0,6.457381462220698
9.0,2.0,5.075394958378228
10.0,2.0,9.792024889227608
11.0,2.3916250765186464,10.435726228343272
12.0,2.5408610794589004,9.141787117893886
13.0,2.3252652906287916,5.753960301264075
14.0,3.360169753356973,2.7592935028130396
15.0,2.0,6.8239526768581635
16.0,9.66413909705648,2.0
17.0,2.0,4.401669932503514
18.0,8.68269439711905,2.575702391138146
19.0,4.918616755748797,2.0
20.0,2.150350506781631,7.3638206352588504
21.0,2.447072689430444,8.085425467895504
22.0,2.159166560796223,2.0
23.0,7.3916051470074375,2.553489327394904
24.0,3.8890703841398677,7.337529258281185
25.0,2.515924478944541,2.0
26.0,2.0,3.33379969706408
27.0,2.679692694174434,2.344477021252841
28.0,2.0,4.591414321444026
29.0,3.086955615390879,2.196692734282738
30.0,4.042249625667397,3.34924591091977
31.0,2.0,2.0
32.0,2.0,7.85291618181816
33.0,2.191601079061937,2.0
34.0,2.0,15.096157673237762
35.0,2.4966334330607705,2.0
36.0,2.30833170259856,7.195783031026636
37.0,6.020324596981839,2.0
38.0,2.0,3.667129974328424
39.0,9.92513554372028,2.0
40.0,2.0,6.069976595445315
41.0,2.0,4.66859763603951
42.0,3.9804365991229327,2.308751652615532
43.0,2.5205468678055927,24.653271985682764
44.0,2.0,2.0
45.0,25.17877818652076,2.3798898339817707
46.0,7.681433024259573,4.635894654355647
47.0,2.0,4.519538474508245
48.0,3.688168666901271,6.373205092517003
49.0,2.1715567481470384,2.361558127477605
50.0,3.593655420929239,2.0
51.0,2.0,3.060129839246064
52.0,3.5321280472862857,2.0
53.0,10.81892156753825,2.2066381974090445
54.0,13.314070099492321,8.663143023346633
55.0,3.2688517652744924,9.813293347318965
56.0,2.0,6.4200651248196285
57.0,3.947997888422071,2.0
58.0,11.717608983989056,5.758369377363732
59.0,2.0,4.42050218181673
60.0,2.0,2.0375224382167363
61.0,7.867836374488341,2.023149133739404
