net_id,modules
0,"238,1510,1916,4019"
1,"339,503,677,1748,2199,2901,4338"
2,"80,98,729,899,1933,2498,2578,3236,4239"
3,"73,419,3835"
4,"58,268,1509,2266,4042"
5,"1837,1865,1916,2050,3382"
6,"5,1332,1736,1768,2313,2916,3240,4695,4835"
7,"352,1313,1436"
8,"102,942,1585,3580,4018,4127,4419,4588"
9,"51,1743,1833,2221,2449,2657,2739,2984,3041,4005"
10,"1840,2530,3810"
11,"340,462,1294,2448,3140,3468,3911"
12,"114,406,513,1297,2220,2436,3163,4111,4187,4643"
13,"1398,1751,2397,3552,3562,4008,4368,4693"
14,"314,1329,1391,1888,3242,3417,3691,4469"
15,"1176,3644,3715"
16,"153,1306,1652,1673,1730,1995,3487"
17,"528,662,758,1032,1372,1701,2012,3459,4763,4975"
18,"1398,1560,2170,3373,3760"
19,"29,3099"
20,"228,375,716,1081,1290,1293,2107,2923,3194,4647"
21,"198,731,1402,1566,1621,3257,3347,4135"
22,"1496,2847,3176,4312,4654"
23,"65,458,544,1759,2070,3532,3938,3986,3998"
24,"781,823,1834,2143,2952,3005,3504,3647,4560,4918"
25,"152,1288,1303,1706,2956,3091,3214,3332,3377,4522"
26,"566,1080"
27,"2268,2993"
28,"176,628,1519,3893"
29,"904,4330,4630,4654"
30,"229,412,2584,3974,4237"
31,"367,993,2139,2604,3580,4105"
32,"325,2392,4459,4589"
33,"1562,1895,3078,3505,3652,3948,4919"
34,"11,198,597,1197,2866,4689"
35,"75,356,534,1387,1555,2408,2617,2725,3487,4844"
36,"2073,4760"
37,"493,1914,2472,3109"
38,"349,1867,2024,2875,3179,4760"
39,"2254,3428,3760,4140,4757,4845"
40,"111,875,1085,1561,2169,3402,3414"
41,"2,472,1132,2152,2662,3157"
42,"801,1213,2253,2517,3407,3759,4347,4644,4966"
43,"2865,3812,4302,4898,4904"
44,"682,3706"
45,"1423,2932,3309,4091"
46,"1330,3730"
47,"23,174,3798,4492,4515"
48,"244,481,506,2956,4055"
49,"1849,1887,1969,2888,2969"
50,"727,835,3089,3380,3427"
51,"156,2422"
52,"50,489,3123"
53,"943,1053,2246,3824,4549,4770"
54,"1819,1888,2514,2801,3516"
55,"912,1237,1773,2531,2822,2958,3138,4700,4977"
56,"953,1309,1516,2703,2835,3097,3614,3657,4798"
57,"164,3228,4785"
58,"141,523,755,2245,2587,4290"
59,"456,732,1222,1479,2607,2887,3664,4626"
60,"1126,1396,2520,3821,4268,4515"
61,"2430,4024"
62,"363,877,974,1017,1209,1670,4188"
63,"589,1009,1227,1414,1985,2528,2822,2988,3865,4904"
64,"303,1452,2368,3370,3478"
65,"668,1923"
66,"1435,3039"
67,"86,943,1141,1481,1615,1885,2420,3275,4292"
68,"376,428,1824,1992,2959,3301,3555,4653"
69,"1219,2555,3420,3798"
70,"1073,1763,3249,3957,4650,4668"
71,"1218,3712"
72,"2214,3463"
73,"3132,3439,3520"
74,"1485,1492,1686,2249,3280,3462,4151,4811"
75,"3895,4200,4804"
76,"1044,1195,1930,2289,3823"
77,"451,654,1468,2003,2787,3941,4002,4033,4611,4647"
78,"33,2271,2368,3095,3242,3393,4962"
79,"473,2042,2208,3627"
80,"418,887,1908,4737"
81,"2368,2689,2770,4830"
82,"707,1680,2597,3561,3819,4342"
83,"443,2370,2606,3577,4631,4665,4959"
84,"864,2954"
85,"726,1636,1673,2304,2311,2554,2695,3019,3172,4776"
86,"166,194,1885,3425,3638"
87,"228,1180,1883,2130,3286,3517,4964"
88,"1782,2602,2878,3173,3438,4088,4217,4226,4319,4640"
89,"225,1249,1647,2812,3084,3105,3196"
90,"439,793,953,1039,2384,3014,3925,4472"
91,"1127,1668,2304,2758,2856"
92,"96,1993"
93,"288,397,852,2732,3905,4103"
94,"1094,1992,2926,3564"
95,"723,2075,2077,2478,3711"
96,"1183,4277"
97,"2600,2760,2910,3070,4990"
98,"2018,3296,3668,3681,3911"
99,"485,1474"
100,"2839,3096"
101,"294,585,1543,2903,3272,3960,4080,4583,4767"
102,"5,617,2608,3246,3337,3688,3837,4665,4717,4919"
103,"31,434,1875,2548,3116,3409,3585,3797,4380,4493"
104,"164,464,1726,1813,2085,2236,2577,4248"
105,"813,1884,3632"
106,"2492,3161,3780,4864"
107,"175,258,1708,3222,3592,3802,4355,4834,4978"
108,"1022,2954,3025,3312,4410"
109,"748,3192"
110,"1292,3154,4265"
111,"3326,4424"
112,"4,499,824,2208,2951,3292,4053"
113,"1695,2357,3235,4764"
114,"298,1962,4262"
115,"690,1622,1790,3764,4584"
116,"587,881,937,996,2755"
117,"503,1067,1315,1883,4077,4421,4513,4619,4893"
118,"34,587,728,1112,3205,3781"
119,"920,1327,1851,1964,2122,2847,3087,3632,4076,4698"
