net_id,modules
0,"893,4601"
1,"447,793,795,1018,1179,1210,1218,1389,2566,4940"
2,"948,1498,2186,2615"
3,"4030,4311,4442"
4,"2925,4623"
5,"597,1308,3168,3199,3213,3699,3954"
6,"1414,1509,1845,1987,2703,4904"
7,"1280,1601,1983,3640,3808,3986"
8,"171,1292,1641,1876,3412"
9,"243,1559,1892,2334,2395,2602,3875,3917,4377"
10,"99,1565,1651,3226,4250"
11,"995,3451"
12,"281,407,2720"
13,"1472,4339"
14,"1994,2144,2700,3383"
15,"765,3284"
16,"632,794,862,962,1743,2517,2736,3527,4926"
17,"507,1078,1213,2511,2632,4280,4483,4585"
18,"574,1803,2023,3699"
19,"267,762,1412,1706,2503,2814,2962,4938"
20,"3401,3884"
21,"1275,2982"
22,"194,402,1591,1966,2265,3534,3825,4253,4730,4825"
23,"1941,2257"
24,"123,1929,2450,2783,3948"
25,"835,849,2945"
26,"522,1513,1841,2314,3431,3667"
27,"3185,3955"
28,"914,1191,4602"
29,"906,4945"
30,"1373,2376,2856,3031,4190,4476"
31,"589,738,2411"
32,"1043,4129"
33,"306,666,971,1319,1436,1960,2634,2759,3574,4809"
34,"949,1587,1674,2151,2278,2633,3639,4562,4935"
35,"1432,1786,2994,3456,3610"
36,"180,1259,1433,1551,1842,2019,2289,4121,4438,4887"
37,"315,593,597,1286,1514,1816,2673,2681,4294,4349"
38,"64,2270,3102,3462"
39,"1324,4235,4242"
40,"912,1838,2457,3750,4748"
41,"1224,1859,4690"
42,"317,732,1088,2335,2832,4854"
43,"210,835,839,1979,3668,3726"
44,"1468,1779,1907,4037"
45,"298,3400,3590"
46,"3498,4215,4370"
47,"1179,1314,1554,2540,2756,3781"
48,"1018,1451,3195,3287,3845,4275"
49,"366,2382,3389,3393,4376"
50,"568,594,888,4510"
51,"1054,1268,1515,3271,3805,4302"
52,"68,1203,1265,1443,1567,1730,1742,2240,3750,4329"
53,"1909,3734"
54,"6,3002,3645"
55,"1309,1348,1853,2414,2592,3567,3852,4331,4936"
56,"729,1353,1804,2166,2469,2792,4330,4626,4990"
57,"1368,2263,2900,3124,3138,3869,4319,4766"
58,"188,217,1696,1817,3270,3275,3467,3633,3984,4769"
59,"140,1253,2588,3586,3922"
60,"814,987,1670,4998"
61,"3295,3334"
62,"401,919"
63,"225,1340,1671,1901,2149,2241,2653,2806,3370"
64,"558,858,953,1143,1296,3767"
65,"758,873,1207,2880,3613,4726,4962"
66,"360,787,3486,3579,4451"
67,"1814,2394,2804,2837,4423,4602,4699"
68,"5,1000,1260,2059,2236,2244,3744"
69,"182,1748,2464,2916,3354,4684"
70,"1390,1662,2802"
71,"1109,1909,2055,2157,4262"
72,"1000,1764,3143"
73,"721,723,1661,1999,2820,3185,3511,4406,4632"
74,"396,607,640,1095,3100,3867,4107,4218,4325,4812"
75,"100,1363,1507,1658,1824,2566,4130,4712"
76,"309,3354"
77,"982,2614"
78,"693,1715,2641,3354,4600"
79,"759,2263,2336,2947,3335"
80,"1011,1494,2338,3923,3930,4041,4610"
81,"346,468,1308,1915,2617,3302"
82,"1531,3287"
83,"672,757,3273,3592,4084,4252,4333,4594,4895"
84,"3850,3929,3981,4418,4807"
85,"847,1431,1631,4106,4176,4211,4505,4595"
86,"1004,1253,1820,2139,4357"
87,"638,988,1551,2185,2596,2690,4720"
88,"1288,1722,4946"
89,"594,832,984,2326,2462,2514,2624,2961,3973"
90,"1025,1435,1494"
91,"924,2751,3103,3668,4557"
92,"544,690,3454,4152,4921,4984"
93,"269,1224,2784,4556,4962"
94,"630,1506,1635,1746,1881,2925,3478,3524,3814,4740"
95,"561,1027,2268,2534,3029,4030,4050,4409,4862"
96,"867,1040,1271,2295,2329,2826,3613,4403,4580,4662"
97,"623,683,2070,2421,3357,4189,4616,4655"
98,"1366,3877,4024,4246"
99,"642,3103,4034,4446,4831"
100,"403,973,1390,3870"
101,"534,615,866,963,1361,1859,2089,2219,2264,4656"
102,"208,2191,3626"
103,"638,1852,2251,2742,2900,3073,3811,4532"
104,"234,697,1796"
105,"741,1277,3598,4445,4959"
106,"14,194,852,1051,1200,1643,1959"
107,"122,1446,1571,3485,4743"
108,"1478,3314,4154,4451,4494,4699,4919"
109,"180,456,2624,4199,4345,4788"
110,"664,1077,2998,3169,3595,3778,4500,4567"
111,"253,577,1390,1781,2023,3396,3878,4465"
112,"4489,4774,4906"
113,"1463,2159"
114,"760,889,1521,1959,2674,2944,3306,3917"
115,"1303,1422,2027,2189,2932,3309,4069,4239"
116,"1171,2278,3682,4331,4420"
117,"2503,2676"
118,"1809,2293,2479,3193,4836"
119,"724,1801,1956,4221"
