net_id,modules
0,"813,1948,2295,3836,4716"
1,"1065,1257,1629,1921,1949,3540,4103,4136"
2,"985,1060,2394,3029,3077,3264,3940,4854"
3,"626,864,1241,1797,2276,2351,2728,4853"
4,"61,984,1024,2583,3738,4136"
5,"30,799,1257,1566,2586,3328,3857,4043,4806"
6,"673,704,1029,1053,1132,1582,4343"
7,"1441,1683,3902,4463"
8,"2654,3827"
9,"1050,1435,1920,1991,4544,4828"
10,"690,1939,2578,3652,3775,4086"
11,"482,700,1030,1259,1405,3053,4517"
12,"340,3638,4690"
13,"426,1673,2255,3411,4551"
14,"1472,2402,2724,4027"
15,"629,958,2248,3157"
16,"2068,2140,3392,4488,4703,4755,4864"
17,"20,527,871,4009,4813,4964"
18,"2549,2888,2945,4240,4795"
19,"598,1038,2386,3326,3361,3459,3487,3554,3768,4268"
20,"368,498,808,832,1467,1908,2724,2945,3253,3414"
21,"133,2753,4608"
22,"386,4145"
23,"531,670,1107,2181,2568,2602,3954,4144"
24,"972,1106"
25,"400,641,1136,2282,2515,4952"
26,"1050,1472,1624"
27,"251,1231,2940,4386,4460"
28,"1514,1705,4599,4621"
29,"197,3401,4170,4386"
30,"1019,1423,2180,2504,2541,3834,4191,4212,4615"
31,"16,4149"
32,"1281,1396,2142,3640,4812"
33,"206,652,2495,2614,2617,3838"
34,"332,2462,2463,2859"
35,"397,1032,1125,2695,3228,3846,4314"
36,"168,1087,2179"
37,"705,1553,2835,3311"
38,"224,461,867,1788,1816,1960,2033,2815,3120,4347"
39,"501,508,817,1717,2558,3720,4046,4439"
40,"863,3263,3391,3872,4275,4829"
41,"99,1807,2645,3222,3728"
42,"582,686,1284,1669,4640"
43,"186,2523,2989,2998"
44,"2843,3195,4514"
45,"225,295,668,2203,2340,2396,2958,4615,4908"
46,"1234,2019"
47,"470,696,832,1630,1670,1921,2158,2368,4493,4675"
48,"290,862,935,1750,2649,2973,3532,4410,4746"
49,"838,911,1924,2020,2173,3442,3728,4927"
50,"469,2174,2607,2651,2987,3883,4163,4415,4471"
51,"663,1878,2539,2546,2909,3745,4021,4316"
52,"1029,1922,4021"
53,"2030,2542,2886,4143,4768"
54,"1157,1754,3410"
55,"173,431,2679,2912,3321,4863,4932"
56,"107,347,1310,1963,4077,4786"
57,"741,1984,2817,2975,3126,3404,3530,4102"
58,"1176,1288,3486,4028"
59,"2567,3421,4069"
60,"2108,4390,4731"
61,"504,2914,3199,4208"
62,"1713,2265"
63,"69,1153,1259,2356,3131,3399,3901"
64,"1194,1343,1981,2521,2826,3464"
65,"1445,3211"
66,"2166,3791"
67,"1034,1171,2450,2458,2687,3192"
68,"1480,3076"
69,"849,1514,4926"
70,"462,1918,2035,4221"
71,"1296,2890,2898,3271,3426,3449,3745,4844"
72,"236,743,2137,2334,2726,4332"
73,"122,280,549,972,1792,2162,2401,2456,2519,4959"
74,"156,2451,2581,3694,4378"
75,"684,1396,2918,3362,3679,4021,4551,4811"
76,"2665,2946,3365"
77,"1234,1307,3128,3714,3801,4075,4599,4878"
78,"810,1477,2100,2182,2736,3225,3227,3507,3727,3814"
79,"2830,3250,3334,4359"
80,"30,290,990,1884,2493,2948,3930,4029,4407,4712"
81,"803,1958,2093,2472,3465,3662,4030"
82,"218,1013,1796,1830,3177,4162,4254,4484,4514,4911"
83,"220,546,1889,2114,3451,3877,3888,4307,4990"
84,"424,3613,3882"
85,"497,994,1156,1293,2887,3414"
86,"324,1523,2663,2968,4220"
87,"681,3047"
88,"727,1028,1637,2661"
89,"1374,3831,3862,4686,4705"
90,"1665,3689,4813"
91,"85,123,706,938,1723,2511,2564,2967,3040,3983"
92,"961,1153,1845,2749,4185,4625,4969"
93,"800,1277,1731,2577,3973,4293,4354,4570,4637"
94,"621,1361,1637,3156,3941,4739"
95,"148,583,1838,2685"
96,"468,850,1178,1231,3344,3652,4052,4107,4259"
97,"435,721,1092,2359,2570,2593,3597,4028,4412,4804"
98,"1092,2676,3698"
99,"937,1361,1433,2088,2181,2212,2832,3581,3902,4346"
100,"1386,2200,2691,4130,4500,4737"
101,"878,3919,4977"
102,"437,810,1290,1870,2269,3606,3850,4025,4714"
103,"1100,2191,2253,2760"
104,"1493,1550,3269,4313"
105,"37,760,1193,2338,2745,3156,3382,3535,4265"
106,"1189,1470,1761,2050,3229,3534"
107,"1897,2326,2679,2799,4081,4258"
108,"149,188,275,1141,2652,3213,3233,3845,3916,4151"
109,"1128,1247,1927,2550,2997"
110,"1531,1905,2272,2429,3745,4658"
111,"935,1176,1256,1775,1812,4191,4309"
112,"863,1199,1259,2796,3648"
113,"902,1752,3178"
114,"1371,3319,3411"
115,"778,1461,2636,2661,3095,3245,3682"
116,"366,527,1586,3277,3375,3626,4452,4509,4629"
117,"570,1038,3337,3886,4228"
118,"1895,2505,3189,4313,4432"
119,"375,2031,2549,3333,3354,4098,4361"
120,"1648,2672,4912"
121,"751,2450,2637,4200"
122,"437,534,997,1069,1734,2012,2958,2976,4352,4386"
123,"3331,3498"
124,"1203,2097,2377,3281"
125,"254,350,473,517,725,1826,2435,3720,4844"
126,"179,807,1142,1392,1733,2776,3101,3286,3318,3826"
127,"396,2214,3116,3355,3711,3820,4019,4603,4878"
128,"1528,2267"
129,"825,1048,1448,1463,2574,2876,3354,3969,4217,4587"
130,"956,1413,1655,1772,2584,4263"
131,"316,890,1289,1291,1604,1860,2648,3757,4252"
132,"2447,2714,2956,4290"
133,"104,2179,2359,2654,2968,3197,3319,3410,3959,4053"
134,"451,1153,1848,2577,2609,3806,4117,4185,4567"
135,"302,777,1058,1405,3947,4205,4562"
136,"673,1975,2118,2563,2622,4061,4115,4174,4728"
137,"357,504,1566,1711,1757,2388,3636,4447"
138,"1094,2296,3000"
139,"914,1542,1760,3519,3740,3782,3887,4641,4971"
140,"150,1190,1286,1646,2834,3151,3641,4728"
141,"1173,1355,2711,3150,4006,4086,4384"
142,"741,2873,3211,3724,3874,4442"
143,"40,286,1829,1934,2037,2339,2645,2911,4326,4788"
144,"1742,2246,2306,2409,4065,4727"
145,"998,3056,3681"
146,"614,747,1305,2893,3761,3844,3974,4054,4096"
147,"33,1209,1822,1887,2609,3087,3519"
148,"172,964,1432,2560,2919,3172,3565,3835,4280,4385"
149,"105,195,1205,2118,3288,3725"
150,"109,655,1545,2484,2547,4033"
151,"70,1221,4166,4533"
152,"422,1040,1452,2790"
153,"142,308,776,789,2390,3184,3221,4434,4527,4812"
154,"327,572,679,1409,1549,1795,2974"
155,"1081,4979"
156,"933,1878,4052"
157,"243,859,1236,2714,3031,3044,3981,4593"
158,"80,2782"
159,"1041,1245,1818,2143,2241,4202"
160,"137,960,1431,2664,2961,3962,4026,4252"
161,"516,2267,3973,4257"
162,"1693,2382,2694,3420,3501,3780,4624,4827"
163,"630,1351,1710,1845,2046,2596,2892,3555,4301,4769"
164,"559,737,940,1436,2783,3334,3650,4590"
165,"1639,2767,2859"
166,"564,4999"
167,"128,2573,3021,3974,4020,4062"
168,"97,736,1499,3681,4967"
169,"1176,1265,1375,1865,3561,3781,4069,4717"
170,"361,855,1155,2143,2506,3520,3572,3967,4629,4814"
171,"40,108,2225,2342,3737,4039,4172,4335,4443"
172,"659,3069,3406,4020"
173,"260,408,530,1355,1550,3447,3741,3956,4181,4925"
174,"351,1470,2145,4515,4535"
175,"1339,1745,3306,3710,3808,3852,4482"
176,"638,3533,4284"
177,"292,962,1051,3799"
178,"321,4149"
179,"524,2197,3229"
180,"637,1056,2747"
181,"598,1079,1285,1468,1526,1985,2213,2564,2703,4498"
182,"2357,2614,3424,4354,4406,4499"
183,"4277,4470"
184,"3851,4213,4526"
185,"644,727,1400,2400,2424,2946,3470,3525,4233,4307"
186,"1124,1389,1458,2805,3697,4066"
187,"194,1139,1219,2028,2073,2573,3171,3642,3904,4405"
188,"932,1304,1821,2688,3918,4349,4608,4609"
189,"52,542,1248,2052,2548,3074,4479"
190,"266,1418,1508,2408,2583,2948,3253,3574,4561,4892"
191,"1598,1729,1758,2067,2683,2969,3216,3542,3749,4320"
192,"3664,4916"
193,"883,1150,1564,2486,3020,3657,3762,4541,4947"
194,"7,569,575,2233,3218,4368"
195,"592,1841,4223"
196,"209,294,1084,2257,3732,4764"
197,"1705,2777,3341,4116,4311,4950"
198,"111,624,708,947,1927,4173,4385,4730"
199,"670,2161,3502,3806"
200,"1369,1568,3854"
201,"498,1764,1878,2777,4155"
202,"326,1695,2991,3733,4847"
203,"737,1203,1386,2241,3536,4925"
204,"1252,1788"
205,"181,321,1006,1610,4122"
206,"350,446,2265,2309,2765,2777,3202,3224,4613"
207,"806,994,1911,3003,3231,3298,4022,4289,4513,4515"
208,"280,360,462,1657,2123,2633,4032,4176,4490"
209,"505,812,1630,3211,3339,3729,4055"
210,"1372,2066,2125,2260,2778,2985,3584,4241,4455"
211,"2062,3080,4396,4844"
212,"1609,4719"
213,"2612,3760"
214,"435,2436"
215,"76,1817,2825,3314,3632,4146,4334,4415,4426"
216,"83,2348,3367,4142"
217,"8,1444"
218,"176,1627,1855,1945,2829,3133,3641"
219,"672,1105,2154,2160,2241,2311,2551,2812,3834"
220,"241,524,2005,2226,3318,3331,4008,4064,4623,4802"
221,"227,1560,2517,2550,3346,3796"
222,"1005,1178,1211,2606,3065,3082,3336,3692,4148,4884"
223,"281,513,888,1080,1525,1702,2090,2662"
224,"51,713,798,2015,2069,2664,3163,3273,4273,4659"
225,"396,526,1030,1723,2256,3286,4359,4865"
226,"428,813,1537,1655,3492,4679"
227,"2048,2069,4262,4576,4627"
228,"1072,2179"
229,"205,564,1589,2331,2709,4157"
230,"650,917,1012,2022,4581,4691,4996"
231,"212,2886,3058,3337,3692"
232,"373,2935,3392"
233,"323,980,1061,1291,3356,3809,4205,4613"
234,"517,881,1026,3127,4821"
235,"85,1419,3093,3490"
236,"212,393,624,1293,3048,4258"
237,"212,1055,2439,2553,2796,3297,3341"
238,"3651,4329"
239,"1697,1840,3641,4707"
240,"15,243,258,387,862,1183,1476,2194,2940,4584"
241,"29,120,1197,1848,2777,2992,3651,3977,4256"
242,"165,938,1536,2175,2504,3147,4173,4524,4622,4800"
243,"1342,1852,2346,2841,4837"
