net_id,modules
0,"320,749,2060,2875"
1,"165,2587,2883,3260,3471,3875"
2,"631,2488,3258,3419,3553,4597"
3,"123,311,1146,1485,1744,2266,2484,2714,3969,4707"
4,"283,992,2161,3000,3044,3258,3744,4182,4253,4731"
5,"1585,2306,3300,3852,4100,4170,4283,4388,4905"
6,"3134,3501"
7,"957,990,1147,1526,3735,3931"
8,"483,2057,2379,2891,3537,3610,4326,4828,4999"
9,"233,265,385,634,2594,3621,3995"
10,"1857,1898,1984,2551,3718,3927,4272,4427,4687"
11,"344,1577,1694,2581,4233,4461,4561,4605,4948"
12,"1304,1330,1689,2765,2786,2974,3127,3250,4129,4741"
13,"769,855,975,2050,2201,2290,2877,3490,4268,4409"
14,"1546,1550,3444,4523,4753,4833"
15,"3031,4723"
16,"1251,1273,1276,2053,3744,3848,4792,4986"
17,"755,902,977,1437,1964,2213,3763,3780,3839,4591"
18,"1696,1783,2186,2518,2921,3089,4052,4630"
19,"799,1054,1358,2219,2711,4289,4354"
20,"280,436,1822,2038,2318,2700,3754,3816,4359,4942"
21,"518,841,2030,2348,3106,3226,3425"
22,"738,2211,2681,2929,4143"
23,"1399,1860,2377,3202,3299,3649,3815,4057,4341,4835"
24,"334,4048"
25,"422,1607,2374,3179,3576,3694,4379,4989"
26,"2879,3399"
27,"222,2085,2232,2847,3044,4078,4238,4324,4765,4792"
28,"417,2658"
29,"921,3421"
30,"24,153,471,587,1798,4684"
31,"721,1234,1356,1388,1643,1679,1720,1799,1841,3861"
32,"21,1155,1593,2518,2789,3553,3748"
33,"371,400,426,1508,3608,3707,3840,4017,4380,4949"
34,"430,1197,3502,3540"
35,"1028,1913,2543,2870,2912,3489,4203,4378"
36,"1915,2123,3548,4696"
37,"1291,1437,1519,2493,3220,4489,4875"
38,"764,826,1103,2109,2332,4436"
39,"174,2350,2810,3495,3753,4101"
40,"4273,4427"
41,"202,840,867,1730,2333,2398,2846,4698"
42,"2278,2661,3039,3933,3941,3962"
43,"888,2713"
44,"1777,2574,2796,3909"
45,"1360,1460,1545,2768,3197,3245,3507,3650,4056,4833"
46,"130,209,860,1123,1864,2064,3729,4019,4245,4868"
47,"534,1086,1503,2176,4365"
48,"433,677,3886,4120,4845,4926"
49,"2729,3490"
50,"3,342,372,726,1736,1953,3404,3977"
51,"1,619,705,2416,2748,4284,4861"
52,"784,1888,3983,4676"
53,"3355,4963"
54,"3836,4418,4888"
55,"496,540,1211,1261,1972,2873"
56,"3,49,1077,1479,2324,2444,2769,2837,3148,4681"
57,"2365,2753"
58,"1178,2952,3920"
59,"186,1168,1834,2768,4211"
60,"92,301,2841,3373,4075,4083,4213"
61,"236,984,1731,2597,3106"
62,"1717,2251,2801,3930,4352"
63,"436,468,755,1118,3240,3846,4399,4485"
64,"823,1845,2063,4081,4375"
65,"440,1020,1108,1495,1649,1970,3250,4166,4294"
66,"299,354,953,1939,2501,3627,4929"
67,"784,2305"
68,"712,1981,2563,2578,2890,3425,3583,3788,4065,4300"
