net_id,modules
0,"950,3264"
1,"1501,2614,3557,4000,4261"
2,"8,524,883,1828,2269,2626,2864,3465,3639,4154"
3,"691,1031,1092,1287,1911,3470,4464,4843"
4,"1953,2657,2971,2999,3143,3257,3387,3708,3899"
5,"767,776,1624,2863,3572,3990,4980"
6,"93,864,952,1428,1770,3279,3501,3502,3916,3937"
7,"1352,1621,1839,2011,3095,3540"
8,"515,1333,2392,2607,3085"
9,"159,255,1474,2941,3700,4691,4696"
10,"3096,4129,4559"
11,"828,846,953,3020,3178,4513"
12,"917,1396,2117,2623,3207,4171,4857"
13,"126,526,638,819,2084,2436,3266,4066,4098"
14,"760,1851,3078,4303"
15,"2331,3796,3870,4061,4151"
16,"763,1984,3261,3313"
17,"196,1450,1902,3574"
18,"660,3378,3763,4383"
19,"3619,4892,4925"
20,"2795,4100,4180,4258"
21,"869,932,1680,1699,2091,2133,4116,4126,4916"
22,"79,102,501,2404,2540,2645,2767,2786,2982,4767"
23,"196,849,1444,2041,2381,2705,4849"
24,"1682,2326,4607"
25,"442,3404,4508,4674"
26,"2163,2487"
27,"24,2534,3211,3459,4674,4788"
28,"693,843,993,3261,3489,3696,4243,4729,4748"
29,"269,604,614,1577,2117,3505,4437,4737"
30,"3215,3542,4505"
31,"201,595,622"
32,"782,1329,2562,2611,3171,3677,4140,4506"
33,"1520,1781,2566,2949,3161,3776,4321"
34,"62,618,1233,1248,2638,3037"
35,"66,854,2148,2437,3111,3954,4017,4110"
36,"1901,3948"
37,"1483,2715,2800,4187"
38,"225,387,1339,3183,3424,3912,4009,4342"
39,"188,1112,1692,1705,2046,3492,4164,4929"
40,"956,1328,1796,3316"
41,"78,99,950,1829,3158,4331,4671"
42,"2337,2476,2671,2798,3153,3165"
43,"2363,4487,4587"
44,"242,262,517,2016,2750,3949,4635"
45,"1056,1613"
46,"265,493,674,2264,2505,3709,4718"
47,"735,1641,1835,4463"
48,"3,1141,1396,3674"
49,"2305,2313,4832"
50,"1239,1290,1419,1706,1785,3699,3988,4086,4203,4369"
51,"1382,4234"
52,"268,611,1308,1871,2282,2380,3139,4257"
53,"1064,1416,1597,1992,2235,3412"
54,"2583,2958,3384,4500,4566"
55,"406,542,862,2024,3222,4171,4530"
56,"104,1304,1741,2454,3763,3848"
57,"370,1613,1954,2420,2602,2708,4534,4739"
58,"3144,4526"
59,"1317,2437"
60,"532,794,907,2790,2869,2927,3682,3781,4148"
61,"150,674,966,1217,2223,2453,2567,3833,4020,4197"
62,"490,4112,4182"
63,"1277,2273,2872,3941"
64,"126,830,1119,2352,2469,3021,4242"
65,"212,719,1211,1689,2447,3691"
66,"417,648,662,1550,2111,2730,3417"
67,"557,657,2097,3552,4297,4610,4688,4846"
68,"762,940,1278,1664,3035,3890,3997"
69,"2779,3616,4136"
70,"164,365,819,2073,3630"
71,"676,825,1561,3091,3327,3977,4451"
72,"204,209,1210,2298,3352,3467,4590"
73,"1329,2539,3593,4402,4893"
74,"440,633,2875"
75,"1072,2894,3764,3965,4235"
76,"834,1719,2200,2640,2787,3624,3863,4841,4845,4957"
77,"313,821,1261,1272,1281,2618,2940,4245,4336,4495"
78,"191,327,401,848,2313,4139"
79,"6,4107"
80,"1208,2728,2988,3888,4316"
81,"74,318,2947,4419,4981"
82,"891,2443,2594,2792,3155,4392,4478"
83,"343,558,956,1472,1869,2323,2621,3136,3266,4348"
84,"1199,1659,1896,3634,4122"
85,"521,1068,1732,2936,3727,3914,4719,4886"
86,"952,1009,2205,2884,4416,4854"
87,"1917,2918,3303,3320,4537"
88,"207,1608,1825,2659,2899,3119,4098"
89,"1136,3947"
90,"389,1171,3034,3153,3243,3595,3822,4626"
91,"2847,2970"
92,"570,1112,1457,1582,2482,2832,2873,3124,4551"
93,"1869,2408,2918,3504,4374"
94,"1747,2022,3199,3984"
95,"847,1615,3493,4509,4690"
96,"1484,2309,2627,2683,2719"
97,"823,905,1092,3103,3229,3424,4940"
98,"9,849,1293,1783,1927"
99,"311,811,1074,2517,3038,3400,3435"
100,"605,1816,3100,3772"
101,"159,284,473,746,951,1076,1280,2035,3559,3977"
102,"1907,1982,3873"
103,"1095,1615,2603,3095,4009,4439"
104,"644,1733,1894,2868,3146,3190,4196,4986"
105,"274,1456,2695,2716,3799"
106,"2025,3407,4980"
107,"2307,4582"
108,"1755,2301,2879"
109,"1755,3236,4449"
110,"1296,1796,2113,2346"
111,"28,468,1728,2632,2666,4166,4603"
112,"1743,1972,4710,4869"
113,"153,953,2376,2793,3403,4141,4512,4986"
114,"4032,4223,4766"
115,"1150,1238"
116,"192,909,1698,4670"
117,"879,1090,1377,2169,3844,4410"
118,"1228,1370,1657,1716,1883,2040,2659"
119,"584,2421,2952,4362"
120,"261,563,1103,1562,2059,2530,2864,3156"
121,"512,1334,2354,2466,3423,3664"
122,"94,583,875,1186,1263,2982,4061"
123,"514,1486,1491,2821,4019"
124,"621,1060,1221,1475,2798,3290,3410,4021"
125,"264,692,723,1917,1952,2076,4167,4764,4786"
126,"693,1663,2264,3547,3848"
127,"231,1331,1741,1857,2405,3014,4590"
128,"4,1319,2276,2341,2747"
129,"293,554,1469,1611,2138,4416"
130,"473,550,1443,1898,2382,2631,2798,2909,4145,4949"
131,"2232,4128"
132,"28,690,729,1012,1219,3586,3605,4513"
133,"691,1426,1768,1808,2466"
134,"489,3235,3896"
135,"219,290,808,1579,1919,2303,3964,4156"
136,"227,370,866,971,1436,1700,1760,3734,3909,4137"
137,"557,1093,1747,1816,2133,3702,4881"
138,"1366,4373"
139,"224,374,909,980,1852,2493,3034,3754,4522"
140,"813,3124,3253"
141,"1523,1807,2307,2884,2981,3753,4961"
142,"953,1667,1939,2767,2934,3012,3556,4155,4607,4648"
143,"270,620,705,725,1056,1159,2450,2826,2999,4694"
144,"496,2995,3926,4351"
145,"1398,1498,3079,3555,3601,3708,3819,4019,4825"
146,"642,1184,1589,1922,3455,4490"
147,"615,2854,3837,3907,4037,4189,4637"
148,"2006,2486,3035,3283,3848,4991"
149,"1434,2529,3128,3167"
150,"1146,4077"
151,"68,456,462,1149,2870,3558,4137"
152,"790,1859,1948,3361,4717"
153,"2562,2752,2778"
154,"300,1989"
155,"125,1772,2830,2878,3265,3380,3843"
156,"128,340,403,3652,4659"
157,"1756,3132,3838,3914,4695"
158,"3866,3892"
159,"1005,2863,4624"
160,"2514,4351"
161,"143,229,974,1134,3560,3825,4128,4171,4699"
162,"842,885,1418,1545,2084,2170,2807,3843"
163,"595,812,3197,3244"
164,"102,406,945,990,1392,1621,1637,3352"
165,"708,2593,3032,4024,4294,4743"
166,"924,4918"
167,"391,1489,2877"
168,"726,740,1267,1429,1680,1905,3081,3559,4168,4370"
169,"1478,1533,1561,1846,2826,2845,4171,4392,4401"
170,"18,272,1635,2724,3569,3697,3773,4113,4890"
171,"1255,1413,1561,1690,2619,2843,3408,4545,4626,4843"
172,"2386,3337,4460"
173,"334,1958,2832"
174,"1556,2151,2357,2724,3101,3164,3269,4635,4874"
175,"218,822,927,1055,1187,1192,3143,3686,4792,4849"
176,"282,996,1553,1624,1712,3022,4033"
177,"23,976,989,1311,1587,1989,2756,2811,2903,4246"
178,"2285,2812,2864,3429,4232"
179,"216,2699,2981,3853,4251,4272,4763"
180,"341,1453,1862,2415,3412,3443,3560,4503,4890"
181,"499,544,886,1533,2032,2114,2160,2789,3406,4190"
182,"449,1074,1774,1864,2367,2442,3899,3925,4860,4876"
183,"2473,4831"
184,"536,556,995,1226,1233,1548,1724,4998"
185,"53,2592,3630,4196,4987"
186,"183,2111,2251"
187,"694,2685,3636"
188,"193,2178,2260,3110,3163,3516"
189,"723,2380,2499,4279"
190,"900,1132,2058,3987,4856"
191,"675,1035,1527,2485,2592,3121,3983,4023,4447"
192,"2076,4354"
193,"191,565,1071,1682,1728,3008,3167,3869,4024,4787"
194,"309,370,732,905,913,3994"
195,"1852,2967,3467"
196,"1432,2905,3136,3204,3983"
197,"2855,3363,3925,4222"
198,"108,656,904,971,1009,1930,2667"
199,"998,3571,4372,4405"
200,"1711,3144,4147,4686,4770,4920"
201,"1122,1876,1954,4420,4426"
202,"1430,3442,3814"
203,"256,1077,1805,2413,2568,3258,4813"
204,"141,327,1855"
205,"560,1897"
206,"94,1178"
207,"94,925,1501,1931"
208,"2248,4475"
209,"1673,1827,2009,2649,3521"
210,"1452,1680,2836,3150,3219,3896,4133,4738"
211,"576,1308,1624,1635,2495,2854,2872,3302,4708,4901"
212,"186,393,1172,2069,2789,2963,4230,4884"
213,"1492,2215,3096,4007,4552"
214,"1026,1769,1983,2135,2896,2996,3089,3640,3807"
215,"886,2930"
216,"2286,2341,3387,3444,3816"
217,"155,385,416,1077,1726,3892,4108,4354"
218,"910,1693,2272,4270,4298,4408,4530"
219,"1111,1949,4153,4713,4892"
220,"958,1418"
221,"2432,3417"
222,"406,677,785,1033,1167,1497,2166,3171,3612,3792"
223,"444,2288,4792"
224,"191,1092,1486,2061,2466,4289,4572,4968"
225,"3554,4466"
226,"427,771,835,1079,3287,3376,4617"
227,"267,1130,2577,2830,4335"
228,"56,437,835,909,3502,4381,4467,4660,4947"
229,"13,962,2314,3144,3446,3785,4166,4869"
230,"514,1569,1769,1807,2117,2293"
231,"409,3348,4409"
232,"556,1672,2109,2757,3373,3489,3979,4473"
233,"1416,2160,2553,3080,3557,4935"
234,"2458,4356"
235,"869,2032,2977,4431,4530,4790"
236,"430,820,1247,4286"
237,"331,1636,2692,2976,3047,3451"
238,"584,1893,3122,3450,4020"
239,"388,2614,4613"
240,"1889,3487,4520"
241,"981,2800,2951,3305,4943"
242,"279,4316,4760,4914"
243,"990,1461,2350,2964,4049,4074,4256,4319,4647,4933"
244,"183,729,853,2205,3583,4295"
245,"836,1313,1648,2567"
246,"1277,1663,1746,1862,2870,3069,3737,4283"
247,"2024,3614,3925,4229,4392"
248,"207,941,2181,2397,3506,4450,4802"
249,"735,1494,2439,2875,4912"
250,"334,760,885,1782,1909,1934,3260,4056"
251,"465,2615,2715,2896,4312"
252,"386,390,551,1680,3792,4531,4688,4863"
253,"830,1273,2203,3169"
254,"624,776,1157,1845,2089,2265,2550,2647,4298"
255,"179,306,421,498,1112,1687,3350,3812"
256,"1891,2007,2494,2679,3078,3560,4463,4468"
257,"1955,4425"
258,"1322,2926"
259,"409,1092,2923,4977"
260,"2279,4375"
261,"453,2126,3388"
262,"250,550,611,1067,1328,3997,4028"
263,"532,1242,2312,2440,2540,3236,4442,4587"
264,"2380,2481,3275"
265,"2142,2396,2742,3169,4479,4572"
266,"915,1901,2581,4477"
267,"505,2361,4126,4289,4682"
268,"1200,2811,4117"
269,"2248,2283,2372"
270,"32,430,699,901,4063"
271,"852,1304"
272,"168,409,1035,1176,1436,1980,3669,4641"
273,"1725,2942"
274,"960,4347,4860"
275,"1959,2727,3250,3667,3885"
276,"335,1093,1157,1323,1932,4107,4387,4907"
277,"356,789,1902,2899,2984,3830,4038,4972"
278,"2071,2502,2714,3404,3440"
279,"3957,4414"
280,"1668,1689,2266,2302,2983,3070,3652,4446"
