net_id,modules
0,"203,1880"
1,"301,686,2080,2328,2386,2468,3196,4002,4840"
2,"422,4065"
3,"214,247,899,1497,1836,2059,3123"
4,"249,1367,3694,4551"
5,"77,917,1103,3601,3852,4091"
6,"1688,2361,2968,3949,4928"
7,"1030,2078,2426,2453,3039,3385,3924"
8,"1119,1464,1986,2455,3198,4281,4320"
9,"980,1175,2181,2816,3410,3474,4561,4934"
10,"1436,1753,2050,2668"
11,"325,1009,1392,1878,2976,3285"
12,"12,90,2173,2300"
13,"511,624,1119,1617,1950,1952,4431"
14,"287,1915,2033,2535,2634,3943"
15,"164,1434,1854,2072,2467,3711,3814,4329,4676,4998"
16,"587,1022,1749,1901,1996,2648,2725,2754,4146,4515"
17,"259,596,973,1057,1338,2429"
18,"1673,1988,4275,4406,4997"
19,"1027,1081,1203,1622,2249,3074,4199,4372"
20,"1863,3127,3473,3490"
21,"636,3058,3120,3269,3844,4486,4733"
22,"203,360,604,985,1307,2155,3868,4450"
23,"62,1024,1658"
24,"48,55,1406,2610,2903,3075,4407,4668"
25,"516,905,2819,3314,3755,3889,4443"
26,"2706,3532,4253,4393"
27,"2081,3002"
28,"3028,3554"
29,"339,389,509,622,1596,2530,2593,3100"
30,"1098,2760,3871,4495,4845,4915"
31,"2706,3780"
32,"301,1875,3125"
33,"1142,1182,2237,2965,3233,3960,4109,4334"
34,"1230,2570,2898,3152,4585,4798,4809,4862,4895"
35,"1300,1601,2615,2714,3600"
36,"892,2312,4549"
37,"836,1827,1846,1878,2595,3130,4672"
38,"2,1377,4309"
39,"12,1202,1848,2005,2818,2824,2931,4059,4293,4933"
40,"153,1083,1690,2594,4161,4655,4672"
41,"440,754,2103,2747,2811,3247,3357,4003"
42,"428,1996,3167,3275"
43,"729,936,1624,2143,2938,3601"
44,"496,1478,1700,2481,2545,2732,3586,3846,4399"
45,"239,415,426,3305,4147,4202,4758"
46,"173,502,737,806,945,1908,3946,3955,4932"
47,"1867,1886,1995,3254"
48,"1616,1926,2776,2819,3765,3795,3962,4257,4774"
49,"1253,1394,1746,2204,3598,4225,4383"
50,"731,895,1266,2665,3539,3924,3946,4099,4206,4722"
51,"187,224,1743,2107,3542,3731,4352,4835"
52,"480,1138,1321,1742,2869,3310,4630"
53,"266,2860,3146,4721"
54,"653,943,1161,1366,1640,2442,3941"
55,"2690,3328,3865"
56,"1480,1677,1826,2627,3704"
57,"325,724,3250"
58,"384,1513"
59,"200,278,557,1135,1877,2760,3020,3285,4240"
60,"282,477,1617,2271,3203"
61,"520,1472,1789,2748,2935,3530,4083,4657"
62,"815,2542,4847"
63,"1185,3253,4922"
64,"41,88,4334"
65,"440,777,1859,2287,3234,4334"
66,"2,312,653,1803,2125,3394,3574,4224,4254"
67,"14,128,317,547,2021,2297,2639,2836,4777"
68,"1584,1615"
69,"222,934,1609,3825,4050,4140,4904"
70,"16,538,612,987,1362,1669,3293,3703,4569"
71,"1641,1739,2024,2243,2284,2757,3505,3507,3749"
72,"381,671,712,1041,1439,1651,1719,3251,4291,4783"
73,"603,2890,2950,2997,3120,3399,4088"
74,"211,1386,2291,2415,2793,3049,3375"
75,"1115,1500,2363,3535,3741,4250,4432,4512"
76,"202,2032,2418,2768,3447,3656,4388"
77,"127,800,966,1278,1940,3819"
78,"806,1813,2423,2509,3957,4323,4593"
79,"1036,1757,2178,3652,4663"
80,"848,2356,2613,3943"
81,"22,310,1396,2150,2323,3354,4311,4744"
82,"1237,1368,2339,2805,3137,3452,3558,4497"
83,"200,291,426,2208,2269,2364,3260,3665,3872,4783"
84,"318,739,1226,1840,2981,3683"
85,"2492,3746,4450,4809"
86,"82,406,2265,2943,3141,3823,4246,4575,4963"
87,"1703,3160,4973"
88,"469,492,638,931,1269,1925,3090,3919"
89,"1124,2045,2269,2522,2917,4021,4649"
90,"2131,3214,3515"
91,"137,1616,2025,2031"
92,"161,1179,2498,3608,3872,3932,4024"
93,"343,2002,3380,3770,4155,4183,4184,4380,4473"
94,"1510,1857,2079,3707"
95,"153,906,937,1217,1573,1771,1794,3007,4624"
96,"171,1488,3770"
97,"231,480,512,944,2590,3495"
98,"586,1797,1878,2420,2508,2592,2850,3436,3955"
99,"3164,3587,3896"
100,"540,2407,2450,3214,3441,3493,3923,4061,4882"
101,"219,814,1086,1646,2328,2754,3093,3811,3851,4766"
102,"696,1284,1611,1638,4153,4219,4276"
103,"147,182,983"
104,"3161,4603"
105,"628,1234,1514,1942,2506,2805,3305,3794"
106,"65,952,1012,1017,1335,1646,1884,1893,2296,2949"
107,"200,345,1737,1799,1959,3652,3853,4188,4470,4690"
108,"1011,2593,2653,4764,4840,4898"
109,"384,3613"
110,"512,1329,2039,2087,3021"
111,"91,578,1127,1846,2221,3117,4004,4140"
112,"928,4474,4593"
113,"950,1102,2161,2239,4222,4261,4491,4854"
114,"578,1203,2716,3172,3436,3494,4259"
115,"13,4662"
116,"858,1708,3419,3699,4544"
117,"751,2012,2383,3713,3942,3987,4220,4543"
118,"402,658,768,1033,1919,2256,2873,3897,4744,4777"
119,"608,836,1014,1803,2451,3154,3909,4009,4688"
120,"488,1886"
121,"153,441,665,979,1731,1983,3104,4181,4566,4954"
122,"1943,2352,3616,3796"
123,"482,1528,3806,4011"
124,"599,1335,1607,2207,2378,2913,3073,3528,3941,4202"
125,"818,1025,2609,3098,3747,4804"
126,"2033,2601,3902,4003"
127,"217,316,1921,3247,4468"
128,"1512,1792,2305,2357,4089"
129,"1383,1512,4506"
130,"305,1263,1559,1772,2016,3024,3487"
131,"724,946,980,1483,1570,1937,3820,4053"
132,"635,809,813,2285,3812,3972,4320,4742"
133,"403,2576"
134,"1531,1892,3130,3387,3445,3455,3466,3712,4496"
135,"811,2325,3444,4437"
136,"1108,2683,2753,3003,3019,3599,3965,3992,4183"
137,"1592,1766,1774,1821,2737,3502,3825,4062"
138,"179,2138,2769,3367,3699"
139,"427,1103,1619,3450"
140,"163,349,998,1309,2018,2326,3283,3784,4160,4582"
141,"721,1034,2993,3162,4491"
142,"3568,4671"
143,"300,788,1102,2333,2617,2850,3097,4357,4364,4699"
144,"199,438,1968,2670,3025"
145,"2148,2582,2928"
146,"784,2231,2282,3181,3191,4351,4533,4606"
147,"1383,1446,2392,2632,2747,2952,2975,4312,4423,4876"
148,"571,2064,2980,3139,3275"
149,"628,683,1240,1326,1835,2430,3126,4383,4832"
150,"472,4725"
151,"750,1237,2162,3728,4701,4917"
152,"911,1806,1963,2001,3270"
