net_id,modules
0,"461,1435,1470,1714,2295,4152"
1,"22,443,1188,1396,1766,1796,2406,2441,3518,4710"
2,"621,981,1271,1466,2196,2484,3050,4112"
3,"560,608,910,1090,1136,1437,2224,2422,3186,4153"
4,"1085,1573,1906,2013,3122,3458,3783,4035,4092,4682"
5,"1,640,1280,2063,2186,4384,4470,4520"
6,"4071,4628"
7,"2674,2840,3280,3882,4572,4718,4872"
8,"51,903,1507,1706,2019,2458,2694,2803,2992,4090"
9,"1449,2434,2922,3224,3284,3389,3944,4365"
10,"312,730,1201,1479,2563,3208,3758,4121,4238,4519"
11,"558,1666,1870,2008,2316,3609,3691"
12,"41,308,1058,2312,3018"
13,"245,2328,3282,4553"
14,"1889,2312,2322,2539,2607,3413,3703,4336"
15,"439,540,2834,3544,4858"
16,"1041,1860,2023,3069,3380,3804"
17,"1859,4348"
18,"165,858,1661,2770,3323,3588,4670"
19,"1508,2973,3291"
20,"1093,2535,3658"
21,"84,1779,1981,2167,2250,4640"
22,"2153,3586,4677"
23,"15,971,4841"
24,"140,1489,2250,2674,2894,2959,3170,3581,3993"
25,"142,1551,1610"
26,"406,1047,1483,3357,4319"
27,"49,618,733,1168,3039,4907,4945,4964"
28,"2548,3828"
29,"409,1033,1231,2172,2719,3197,3230,3535,4498,4919"
30,"84,689,1210,1960,3806"
31,"671,1546,3179,3530,3636"
32,"559,2495,2716,4425"
33,"1785,2080,2306,2595,2773,4125,4324"
34,"2127,2358,2804,3219,4198"
35,"9,684,898,1607,4903"
36,"1690,2371,4697,4772"
37,"2553,2833,4536"
38,"1073,2304,3817"
39,"326,645,1531,2700,3738,4761"
40,"2622,2682,3019,3832"
41,"2256,2824,3079,3180,3574,4503,4614"
42,"50,1060,1608,2606,4991"
43,"938,1577,2033,3659"
44,"690,3185,4238,4503"
45,"423,2277,4194"
46,"588,613,645,1376,1811,2025,2457,3472,3763,4632"
47,"655,792,3441"
48,"478,1506,3178,4440,4544"
49,"649,4205"
50,"13,277,490,764,2312,3205,3434,4788,4978"
51,"48,1815,2104,2515,4610,4814"
52,"386,1241,2515,4312"
53,"73,157,1186,1805,2327,3280,3637,3906,3938,4297"
54,"1273,2684,3045,3371,3481,3646,3891,3968,4469"
55,"226,1130,2039,2078,2096,2611,3376,3872"
56,"434,1573,1641,4765"
57,"50,273,546,1074,1393,1916,2038,2294,3033,3223"
58,"78,165,869,1538,3028,3089,3730,4066"
59,"369,2859"
60,"106,1446,1677,2502,2668,3755,4243,4250,4330,4431"
61,"782,805,1550,1856,4344,4348,4353,4374,4792,4927"
62,"1605,2150,2267,2569,3292,3846,4568,4879,4907"
63,"1947,3981,4381,4484"
64,"673,1720,1879,2644,2656"
65,"2696,4719"
66,"887,3804"
67,"211,1417,2201"
68,"23,1028,2251,4878"
69,"1509,1647,2785,3102,4092,4231"
70,"746,1901,2028,4582"
71,"3145,3701,4264,4804"
72,"7,1202,1380,1953,2266,2584,3691,3910"
73,"1524,2375,4427,4627"
74,"41,388,2435,3234,3668"
75,"992,1375,1378,1917,3041,3666,4781"
76,"1884,2010,4428"
77,"772,1750,2628,3495,4131,4853"
78,"4394,4792"
79,"1221,3983,4099,4549"
80,"301,368,819,1745,1748,2368,2643,4482,4670,4706"
81,"63,1192,1590,3128,3802,3891,3927,4669"
82,"176,334,1427,1814,2071,3173,3669"
83,"165,619,889,2139,3010,3180,3387,3896,4908"
84,"1570,1641,1875,2260,2363,3350,3867,3982,4535"
85,"1024,1630,3022,3657,4011,4327"
86,"502,963,1843,2004,2581,2834,3416,4206,4849"
87,"1317,1996"
88,"278,1370,1659,2609,3023,3145,3556,4961"
89,"103,194,702,1746,1991,2538,2587,2851,4494,4500"
90,"479,1277,1363,1404,1615,2073,3407"
91,"2152,4736,4779"
92,"2214,3186,3963,4641,4802,4885"
93,"784,1669,2591,3176,3213,3613,3757,3759,4487"
94,"1249,1347,4213,4521"
95,"475,3865"
96,"552,646,2104,3558,4768"
97,"350,1115,2805,3025,3571"
98,"358,533,1818,2286,2972,3681,3845,4653"
99,"1185,1945,2449,2483,2686,2941,3256,3815"
100,"226,618,4990"
101,"309,729,1560,1974,2139,3156,3398,3834,4880"
102,"1255,1788,2268,2826"
103,"1502,1652,3254,3597,3948,4655"
104,"314,1673,1767,2011,2498,3332"
105,"757,880,939,1400,1656,1743,2286,2384,4741"
106,"476,556,833,1310,1494,1676,2159,2811,4044,4836"
107,"1398,2850,3197,3619"
108,"1601,2487,3024,3134"
109,"254,1474,2305"
110,"869,1630,2243,2515,2642,4253,4487"
111,"1236,1515,1650,3854,4018,4159"
112,"938,1035,1521,1732,2043,2867,2934,3464"
113,"3058,3868"
114,"423,519,1540,3788,4862"
115,"2143,3026,3434"
