net_id,modules
0,"804,1345,1715,1783,2653,3668,3976,4718,4891,4979"
1,"848,3356"
2,"163,290,1363,1533,1546,1600,3731,3926"
3,"1111,3319"
4,"126,544,921,1047,1673,2304,3248,3528,4608,4693"
5,"4744,4767"
6,"110,470,483,601,3076,3426,3540,3640,4288,4936"
7,"621,1875"
8,"3549,3826,4678"
9,"442,2660,3043,4794"
10,"200,618,771,2025,3689,3710"
11,"30,218,370,2506,4378"
12,"11,1701,3733,3775,4328"
13,"1288,1409,2202,4103,4212,4852"
14,"777,1088,1337,1378,2947,3924,4755"
15,"5,128,284,687,794,1437,1656,2423,4414"
16,"303,899,1126,2722,2881,3141,3713,4565"
17,"339,1643,1933,3203,4588"
18,"1302,2431,2504,2779,3174,4407"
19,"249,1812,4053,4491,4958"
20,"334,344,435,2571,2704,3091,3641,3932,4879"
21,"552,2417,2957,4011"
22,"1445,2707,3010,3016,3541"
23,"227,787,921,1365,1946,2216,4070"
24,"1796,2578,2950"
25,"702,1460,1522,1837,2713,2770,3130,3247"
26,"255,420,520,797,1848,1973,2137,3160"
27,"2114,2839,3078,3412,3430,3521,4217,4755,4959"
28,"1972,2223,2656,3504,3922,4046,4197,4248,4783"
29,"48,2710,4541,4656"
30,"1602,1927,2657,3089,4876"
31,"832,2129,2187,2725,3232,4155"
32,"102,839,1621,2112,2113,2408,4794"
33,"596,3826,4497"
34,"1982,2101,2826,3365,3415,3469"
35,"1450,2528,4524,4584"
36,"114,3813"
37,"91,623,1846,2432,2771,3179,3451,4149,4847"
38,"353,858,1144,1151,3551,3946,4494"
39,"2038,2522,4209"
40,"1623,2125,2563,3426"
41,"66,1518,1642,1918,2039,2128,3371,3957,4329,4940"
42,"340,637,1645,1965,2190,3508,3628,4261,4864"
43,"511,890,1929,2144,2917,3461,3856,4263"
44,"756,2780,2817,4512,4863"
45,"1105,1118,1126,1164,1651,1752,3302,3799"
46,"1230,1880,2590,3385,3742,4576,4631,4948"
47,"384,837,899,998,3011,3335,4526,4573"
48,"254,3912"
49,"715,774,937,1241,1806,2280,3279,4092,4798"
50,"123,733,1026,1241,1251,1827,3232,3383,4334,4620"
51,"1292,1383"
52,"1801,2167,4303"
53,"128,860,1412,2381,2503,2767,3047,3058,3201"
54,"582,995,2158,2772,2926,3191"
55,"869,2755,3285,4466"
56,"277,2138,2447,2991,3977,4587"
57,"1023,1602,2185,4759"
58,"438,571,1533,1894,2346,2877,2900,4620,4908"
59,"446,3492"
60,"2484,3815,3952,3980,4882"
61,"990,1034,2309,4377,4380,4555,4865"
62,"2429,4320,4367,4932"
63,"2707,2833,3003,3174,3189,3889,4227,4598"
64,"499,1475,2274,4105"
65,"1089,1441,1820,3300,3403,3987,4008,4832"
66,"1914,2045,2329,2719,2996,3303,4364,4737"
67,"1046,2115,2213,2748,3906,4742"
68,"130,562,621,1625,2975,3059,3545"
69,"637,780,1525,1930,2024,3128,3710,4177,4937"
70,"473,1352,1466,1514,2911,3275,3461,4489,4519,4567"
71,"379,1033,3344,3904,4051,4881"
72,"1412,3461"
73,"41,396,616,1928,2055,2328,3824,4554,4769"
74,"205,480,985,2594,3066,4627,4878"
75,"690,1491,3036"
76,"664,932,1438,1639,1818,3395,3587,3837,4042,4129"
77,"489,601,795,1611,3867,4560,4745"
78,"1049,1650,1946,2408,3318,4605"
79,"1074,1305,3473,3826,4976"
80,"1308,1416"
81,"259,1982,3961,4263"
82,"895,1196,4219"
83,"598,1080,1432,2474,2617,3523,4487,4501"
84,"1754,2194,2618,2791,3104,3586,3697,4121,4946,4999"
85,"258,845,4788,4815"
86,"342,351,490,1669,2761,2893,3101,3903,4285,4799"
87,"2006,4610"
88,"1981,4150"
89,"0,63,326,421,4572"
90,"174,236,564,1238,1355,1814,1986,4187,4293,4838"
91,"1684,3748"
92,"75,1014,2015,3571,4646"
93,"2785,3174"
94,"433,1459,1964,2050,4967"
95,"30,152,580,2136,2361,2681,2897,3869,4585,4652"
96,"209,611,1979,3685,4440,4454,4769"
97,"16,141,966,1949,2585,3789,3952,4573,4698"
98,"281,1030,1059,2484,3146,4356,4449"
99,"75,903,3315,3785,4538"
100,"910,1086,1090,1189,1925,2094,3038,3226,3456,4936"
101,"45,2260,3215"
102,"211,907,1258,1830,3109,3540,3969,4982"
103,"1740,2274,3669"
104,"2510,4002"
105,"344,401,2548,2661,4294,4613,4977"
106,"291,544,590,1361,1405,1592,4073,4477,4841"
107,"201,2550,4110,4283,4874"
108,"1128,2155,2494,2505,2607,3763"
109,"60,229,822,1142,1912,2199,2785,3063,3496,3518"
110,"1544,1859,2323,2336,3154"
111,"89,222,611,640,1250,1429,2347,2589,3284,3673"
112,"4505,4798"
113,"1556,2552,4288,4514"
114,"61,319,981,3078,3295,3826,4005,4697"
115,"723,955,1307,3354,4061,4483,4819"
116,"38,107,888,895,1175,2038,3965,4256"
117,"267,1417,1499,2217,2629"
118,"33,1235,2713,2957,3301,3320,3485,4626"
119,"832,1532,2489,2631,2750,2922,3093,3105,3692"
120,"460,910,1670,3110,4070,4231,4715"
121,"706,2229"
122,"1227,2173,2301,2551,3011,3176,3252,3664,4757"
123,"3891,4234,4604"
124,"38,63,1968,2570,2920,2924,3103,4061,4081,4441"
125,"1313,2352,4054,4514"
126,"529,727,773,2859,3868,4049,4680,4905"
127,"937,1909"
128,"893,1087,1526,2480,3014,3494,3780,4248,4389,4537"
129,"778,1273,2459,3391,4412"
130,"951,1313,1988,2059,2289,2419,3453,4370,4658"
131,"2503,3605,4086,4249,4990"
132,"1790,2405,2665,3398,3563"
133,"195,2422,2845,3035,4175,4483"
134,"1180,1594,1870,4170"
135,"908,1768,3293,3305,3602,3838,3890"
136,"2040,3028,3362,4009,4236"
137,"38,395,1549,1803,2179,3750,3872"
138,"562,659,1791,2459,2872,3757,4095,4144,4339,4970"
139,"192,1255,1257,1593,2314,2787,3393,3993,4861,4936"
140,"287,1200,2529,2537,2842,2867,3435,4090,4198,4888"
141,"812,1181,1241,1392,3143,3441,4204"
142,"431,841,1017,1305,2682,2779,3206,4929"
143,"367,733,946,1008,1383,1858,2670,3154,3777,3885"
144,"2058,4281"
145,"137,150,1570,2114,2120,4007,4082,4097"
146,"1497,4373"
147,"829,1677,4387,4571,4629,4702"
148,"788,1491,2134,2542,2792,4017,4775"
149,"717,779,1594,2408,3173,4041,4620"
150,"360,806,811,1153,2399,2429,3981,4282"
151,"875,885,1661,2896,3028,3133,3566,4227,4524"
152,"506,2223,3252,3634,4379"
153,"2023,4550"
154,"116,1175,1419,2842,3689"
155,"78,621,875,1572,2568,2666,4083,4676"
156,"856,1088,1099,1837,2878,3174,3281,3500,4129"
157,"2740,2781"
158,"353,1148,2658,3088,4421,4876"
159,"575,651,1624,1740,2387,2998,3515"
160,"1991,2403,2795,2912,2940,3421,4618,4802,4887,4947"
161,"1645,2248,2367,2728"
162,"842,2280,2880,3506,4297"
163,"140,641,857,2069,2926"
164,"2928,2983,3607,3781,4682,4740"
165,"489,2938,3176,3255"
166,"469,962,1398,2195,2372,4837"
167,"842,1662"
168,"417,804,870,2026,3260,4623,4650,4793"
169,"1678,2157,2257,2613,3972,4057,4339"
170,"152,944,2711,3211,3261,4521,4713"
171,"92,771,1060,1933,2419,2909,3123,4810"
172,"497,2208,2837,4020"
173,"224,769,1063,1609,1649,2208,2406,3301"
174,"641,675,1271,1308,3061,3099,3521,4740"
175,"3066,3653,4961,4998"
176,"936,1275,1403,2350,2770,3518,3525,4016"
177,"954,1152,1687,3123,3176,3752,4044,4052,4569"
178,"1190,3114,4176,4631,4989"
179,"306,383,1938,2104,2528,3668,4752"
180,"2605,4988"
181,"1591,3027,4034,4187,4780"
182,"1820,2149,3466"
183,"1440,3247,4767"
184,"1117,1950,2028,2662,3394,4191,4896"
185,"448,2116,2360,3220,3676"
186,"78,1070,3395,4533"
187,"1060,3607"
188,"24,188,316,808,836,1638,1792,2152,3918"
189,"1059,1283,1473,3562,3944,4123,4880"
190,"95,654,1599,1650,2218,3702,3800,4436"
191,"133,621,1421,1912,2297,2427,2779,3071,4589"
192,"540,1559,2360,4423"
193,"471,697,792,1912,1970,3480"
194,"2576,2668,3838,4548"
195,"860,1050,4918"
196,"98,195,885,1371,3180,3654,4294,4602"
197,"661,1206,2461,2862,3890"
198,"537,2343"
199,"170,244,1831,2704,2805,2983,3173,4568"
200,"1972,2605,4454"
201,"1315,1385,1498,3166,4051,4527,4597"
202,"1227,4048,4195"
203,"149,1062,1427,1782,2818,2879"
204,"1397,2911,3333,3456,3905,4804"
205,"2930,2957,4048,4170"
206,"652,965,1050,1065,3114,3397,4771"
207,"184,864,1208,3629,3915"
208,"684,1010,2658"
209,"451,883,884,1592,2049,2814,3403,3493,4497,4992"
210,"303,684,947,1060,1998,2187,3359,3992,4115"
211,"351,592,2132"
212,"1189,3231"
213,"1241,1518,2722,3213,3336,4116,4325"
214,"365,1897,3493,3940,3994"
215,"3,1292,1894,3751,4417"
216,"537,2731,3971,4551"
217,"226,2450"
218,"998,1038,4217"
219,"1075,3366,4769"
220,"380,1252"
221,"1030,1880,3021,3302,3862,4736"
222,"217,1786,2139,2790,3203,3611,3751,4131,4421,4925"
223,"26,121,192,680,1470,2652,2685,3423,3534,4463"
224,"321,641,1062,2205,3424,4186"
225,"502,1653,1889,2605,2938,3098,3515,3746,4037"
226,"1149,1540,4914"
227,"505,708,792,2162,3472,3972,4041,4276"
228,"1217,2256"
229,"57,1088,1125,1440,3795,3885,4543"
230,"127,578,622,1090,1520,1666,3448,3767,4230,4613"
231,"333,448,1628,2597,2762,2991,3446,4283,4603"
232,"970,1146,2285,2301,3320"
233,"1063,2990,4091"
234,"145,519,1347,1488,1598,2282,2751,2893,2994,3145"
235,"73,1991,2606,2648,3341,3590,3971,4355"
236,"1022,1605,2597,3021,4020,4210,4305"
237,"587,676,811,4430"
238,"850,2142,3157,3674,4326,4755"
239,"2497,3824,4423"
240,"580,1203,1297,2020,2505,2528,2700,2768,3595,3706"
241,"134,1146,2888"
242,"1327,1567,2645,3597,4764"
243,"131,2323,4408,4461"
244,"687,2129,2794,2842,2976,3307,3347,3750"
245,"177,704,1668,2312,2931"
