net_id,modules
0,"944,1010,1532,1756,2837,4222,4935"
1,"549,1728"
2,"1433,1640,2485,2672,2710,3392,3473,3607,4481"
3,"1874,4491"
4,"1595,2032,3045"
5,"260,1221,1235,1241,1423,3003,3766"
6,"1890,2684,2687,4848"
7,"755,2872"
8,"287,1146,1475,1747,2217,3234,3503,4160,4261"
9,"9,54,800,1455,1980,4047,4055,4721,4791"
10,"89,1130,2741,3539,3714,4519,4893"
11,"331,528,1142,2047,3058,3178,3864,4084"
12,"100,655,2748,2809,2833,3233,3666,4571,4990"
13,"1487,2319,2951,3208,3734"
14,"2090,2366"
15,"231,445,1248,2265,4114"
16,"424,1406,2299,3213,3355,4191,4892"
17,"64,593,1383,2131,2285,2396,3359"
18,"1623,2459,2569,3507,4073,4087,4670,4826,4907"
19,"142,178,1440,1921,3321,3375,4894"
20,"2818,3331,4510"
21,"3243,3553,3554"
22,"647,2406,3142,3143,3551,3652,4120,4383,4492"
23,"211,1261,1626,1649,1962,4177"
24,"1466,1752,2943,2950,4031,4414"
25,"1840,2282,2301,2439,3860,4132"
26,"211,1199,1496,2567,2898,2902,3940,4085,4328"
27,"229,1435,2290"
28,"83,709,1254,1846,3068,3081,3436,4318"
29,"74,1552,3573,4879"
30,"236,688,1801,2624,2692,3759,4440"
31,"637,4462"
32,"122,812,1059,2666,4137,4252,4369,4412"
33,"90,743,2790,3519,3905,4054"
34,"1008,1146,1305,1818,3262,4467"
35,"33,899,1434,1865,2999,3368,3920,4181,4983"
36,"198,253,503,813,3214,3461,4464,4677,4816,4953"
37,"1189,1529,1990,2135,2348,2580,2862,4148"
38,"1018,2329,2627,2763,3067,3873"
39,"6,701,1008,1253,2865,2947,3097,3381,4082,4240"
40,"771,1813,1854"
41,"144,601,2174,2190,2480,2745,3881,4088"
42,"1392,1583,2392,2563,3069,3949"
43,"436,2014,2396,2429,4071"
44,"410,1211,1469,2712,2792,2973,4252,4480,4625"
45,"215,344,1513,1912,2551,3525,3721,4235,4531"
46,"1279,2065,2210,2244,2452,2805,3252,3650,4386"
47,"230,557,591,3347,3353,3552,4109"
48,"145,515,1142,2363,2551,2624,2638,4180"
49,"1227,2306,4596,4786"
50,"476,912,2027,2111,3487,3847,3873"
51,"1777,2079,2140,2530,4124,4376"
52,"39,528,536,1870,3992,4524,4803"
53,"883,3331"
54,"689,1315,1928,1969,1991,2348,3016,3614,3687,4098"
55,"312,452,636,2443,2447,3065,3301,3628,4842"
56,"412,983,1079,2607,3970"
57,"48,2054,2875,3176,3410,3417,4405"
58,"49,455,1034,1806,2059,4024,4132,4976"
59,"680,1791,1971,2111,2454,2851,3123,3814,4843"
60,"859,937,1050,1454,1571,1761,1919,1924,2735,3891"
61,"684,1052,1536,2107,2356,2366,2995,4248"
62,"1154,1896,3408,3731,3955"
63,"253,1173,1211,1849,3764"
64,"95,3571,4215"
65,"114,1494,2126,2158,2951,3906"
66,"1119,2179,2330,2575,2982,3535,3566,3935,4415,4972"
67,"51,1188,1942,2023,2338,3007,3358,4038,4066,4833"
68,"513,999,2492,2798,2879,2884,3513"
69,"428,495,1437,2778,3582,3664,3683"
70,"286,1828,2579,3079"
71,"817,2613,2816,4648,4964"
72,"1226,2008,2014,2867"
73,"10,354,535,730,1356,1659,1953,2394,3609"
74,"268,688,969,1101,1728,3665,3769,3897,4896,4936"
75,"3403,3493,4223,4394"
76,"597,1378,1680,2309,2820,3931,3952,4077"
77,"3159,4196"
78,"823,1349,1513,1852,1956,3765,4550,4770,4881"
79,"1127,1292,1926,2368,4756"
80,"672,1103,1671,2181,2496,2835,3024,3302,4110,4159"
81,"194,771,1554,2177,2592,3498,3526,4220"
82,"190,1945,1995,2520,2617,2798,3243,3519,3988,4052"
83,"3297,4840"
84,"709,832,863,1200,1313,2417,2762,3900,4148,4851"
85,"625,1556,1840,2115,4128,4876"
86,"193,723,1397,1823,2127,2320,2326,4270,4710,4864"
87,"38,1170,1782,2120,2375,3542,3841"
88,"198,300,1282,2138,2894,4720,4956"
89,"2223,3789,4232"
90,"99,1857,2379,2430,3223,4008,4788"
91,"1384,1591,1767,1944,2512,3749,4428,4704"
92,"200,944,1458,2183,2277,3095,4410,4432,4694"
93,"349,1857,4231,4552"
94,"1251,1298,1917,2136,3313,3860,4083"
95,"538,2826,3593,4029,4902"
96,"342,451,1075,1215,3131,4163,4606"
97,"491,527,1090,1743,2456,4961"
98,"1084,1093,1211,2098,2392,3007,3813,3815,4476"
99,"325,886,1339,2081,2411,2586,4564,4593"
100,"1086,4906"
101,"25,309,350,951,952,1228,2484,3507,3703,4296"
102,"17,646,659,1402,2704,3057,3146,4133,4143"
103,"328,1696,1964,3185,4109,4145,4548"
104,"250,3214"
105,"455,1453,2178,2545,3954"
106,"167,903,1184,3641"
107,"280,748,1156,1268,2371,2408,2643,2656,3712,4238"
108,"105,1804"
109,"406,663,2182,2238,2901,3722,3754,4224"
110,"977,989,1594,2857,3727,4153,4753,4916"
111,"586,1646,2069,4517"
112,"1307,1877,3452,3557,4503"
113,"341,413,440,1091,1357,1558,1746,3829,3842,4297"
114,"1057,2602"
115,"1080,1147,1548,2167,2779,3238,3819,3857,4061"
116,"11,410,943,2002,2293,3219,3654,3915"
117,"623,890,1041,2577,2898,4543"
118,"74,271,1083,1563,1802,2541,4066"
119,"885,1739,2529,4071"
120,"42,1253,3536,4805"
121,"337,957,2038,2043,4821"
122,"1375,1711,1809,2489,4679"
123,"595,1481,2992,4369,4574,4865"
124,"669,1653,2055,2249,2439,3278,3677,3992,4417,4537"
125,"748,888,2080,2291,3203,3215,4377"
