net_id,modules
0,"431,444,886,1331,2510,3881,4858"
1,"1409,3221"
2,"1571,1845,4237,4562,4583,4818"
3,"395,1049,1109,1231,2619,2919,3465,3758,4487"
4,"144,868,1348,2108,2807,3328,3805,4987"
5,"3360,3535"
6,"1959,2845,3575,4327"
7,"297,590,709,1271,1911,4237,4799"
8,"134,2166,2485"
9,"466,729,4037,4556,4728"
10,"476,1321,1323,2396,3273,4811"
11,"287,413,1228,1922,2345,2761,3088,4387,4591,4813"
12,"1949,2512,2678,3047,3252"
13,"525,1255,1834,1851,1878,2106,2920,3120,3749,4155"
14,"51,2306,2388,2570,3115,3831,4041,4396"
15,"30,71,201,872,2864,3943,4861"
16,"426,730,1521,1613,4211,4871"
17,"322,518,2377,2487,2868,3461,4983"
18,"708,1614,1889,2617,2925"
19,"829,1477,2123,2632,2767,3334,3654,4086,4472,4875"
20,"331,2185,3979"
21,"484,604,935,1214,3390"
22,"340,387,1681,1971,2557,2937,3048,3962,4492,4854"
23,"1494,1730,3390,3875"
24,"428,767,834,1764,2253,2321,3034,3889,4731,4869"
25,"585,2559,2751,3447,4446,4605,4934"
26,"374,1489,4526,4621"
27,"651,1142,1689,2006,3065,3703,3723,3897,4018"
28,"1236,1463,1785,1827,2031,2737,4231"
29,"244,845,1255,1928,2087,2930,3019,3041,3413,4734"
30,"105,619,1308,2270,2466,2820,2880,3172,3253,3643"
31,"85,430,529,533,1369,1480,2250,4678,4716"
32,"82,1322,1819,3888"
33,"359,496,578,794,3233,4287"
34,"321,925,976,1123,4654"
35,"7,484,767,2266,2584,2777,3296,3438,4185"
36,"949,1181,1741,2081,2566,2578,2729,3276,3673"
37,"1163,1256"
38,"36,652,1360,1493,1743,2136,2390,2598,4748,4749"
39,"758,1828,1920,3314,3671,4490"
40,"823,1593,2746,3605,4122,4573"
41,"132,275,563,630,1417,2276,2778,3962,4130"
42,"2630,3509,4893"
43,"305,2597,2937,3041,3195,3305,4491,4516,4628"
44,"408,1259,1366,2844,3342,3779,4644"
45,"638,1004,2786,4082,4720"
46,"913,3161,3618,4126"
47,"255,899,910,1175,2246,2623,3052,3109,4399,4804"
48,"1092,2622,2779,3910"
49,"1161,3930,4109"
50,"875,1021,1983,3316,3798"
51,"457,1099,1460,1729,2110,3811,4336"
52,"763,1208"
53,"1444,3367,3954,4539,4965"
54,"1479,2880,4254"
55,"346,2189,2366,2769,4181"
56,"597,1707,1836,2161,3226,4319,4326,4684"
57,"1857,4427"
58,"376,1017,2297,2570,4688"
59,"60,144,1402,4134"
60,"853,939,1015,3621"
61,"899,1047,3275,3386"
62,"554,962,1630,2123,2554,3026"
63,"667,1480,2283,2988"
64,"414,710,793,2943,3207,3583"
65,"633,3241,3835,4730,4953"
66,"758,3313,3816,4556"
67,"3885,4786"
68,"262,480,536,1850,2054,3196,3407,3466,3778"
69,"1037,4743"
70,"228,4900"
71,"69,929,1592,3309,3741,4157,4849,4935"
72,"1001,1227,1302,1757,2384,2602,2796"
73,"1628,3675,4051,4488"
74,"350,1410,1853,2118,2253,2473,2806,4616"
75,"2451,3060,3371,3601,3644,4573,4922"
76,"2211,2677"
77,"570,1002,1381,2592,3077,4211,4522"
78,"414,1082,1265,1399,3218,4556,4786"
79,"7,152,702,1873,2472,3187,3598,4244,4660"
80,"63,541,1383,2847,3190,3227,3232,4379,4661,4877"
81,"323,1138,1344,1649,2433,2618,2694,2994,3515,4135"
82,"332,1936,3537,4017,4292,4530,4968"
83,"134,346,949,1315,1454,2071,2216,2776,4473,4851"
84,"332,2385,4402"
85,"383,1601,1809,2012,2085,2278,2535,3313"
86,"1083,1159,2158"
87,"501,1761,2384"
