net_id,modules
0,"519,2301,2341,2749"
1,"718,765,802,2209,2487,3509,4076,4317"
2,"147,287,705,1792,2616"
3,"319,436,925,2008,2359,3269,4014,4204,4585,4739"
4,"2302,2388"
5,"2372,2817,3873,4436"
6,"29,496,1107,1184,1980,2579,2756,2930,3835,4211"
7,"34,125,394,650,1681,3722,3782,4029,4721"
8,"105,446,782,1681,2803,2956,3351,3837,3880,4467"
9,"1612,2456,2544,3109,4167,4184,4746"
10,"194,950,2049,2775,3796,3822,4088,4624"
11,"99,1145,4135,4533"
12,"107,1713,1926,2551,3076"
13,"1340,1647,2992,3173,4105,4726,4752,4886"
14,"900,1324,1742"
15,"1321,1325,1357,2606,2647,2674,3391,4340,4399"
16,"17,1368,1614,1886,2935,4167,4992"
17,"1594,1719,3185,4336"
18,"517,1002,1215,1693,2462,3236,3382,3771,3970,3983"
19,"781,784,2031,2212,2847,3480,4194,4504"
20,"904,4885"
21,"652,810,1008,3208,3315,3403,4088,4426,4639,4849"
22,"106,191,1466,1599,1847,3652,3939,4817"
23,"1787,4511"
24,"304,1687,1839,2582,3022,3914,3923"
25,"277,446,655,1627,2364,2596,3409,4267"
26,"303,373,891,2339,3157,3608"
27,"710,1134,1256,3557,3957,3975,4193,4246,4527,4760"
28,"292,1936,3408,4299"
29,"664,1060,1935,2710,2959,3549,4105,4298,4735"
30,"823,2110,2653,4352"
31,"1263,1270,1272,1386,2341,2413,3128,4306,4436"
32,"491,903,1431,1824,1918,4063,4905"
33,"576,2213,3388,3939,3957,4220,4611,4621,4671"
34,"685,845,1412,1870,2141,4245,4621"
35,"128,210,436,805,1769,2123,2382,2504,3143,4415"
36,"1616,2539,2942,2962,4050,4362"
37,"34,738,1950,2043,2559,3262,3439,3485,4893"
38,"772,4495"
39,"1431,2802,3717,4675"
40,"96,2080"
41,"2905,4245,4950"
42,"824,1578,2215,2883,3639,4343"
43,"422,676,768,1248,2094,3794,4732,4790"
44,"1119,3586,3843"
45,"321,1844,3734,4272,4491,4604"
46,"1068,2258,2758,2811,3254"
47,"1249,3037,3171,3978,4311"
48,"381,1100,1513,1784,1951,2412,2766,4451,4711"
49,"1552,3452,4408,4874,4944"
50,"3564,4485"
51,"15,1045,2022,2769,3162,3206,4093,4767,4806"
52,"261,585,1470,1633,2091,2311,2807,3769,4647"
53,"305,714,1437,2735,2763,3212,3962,4140,4717,4865"
54,"55,2383,2519,2545,3231,3256,3395,4060"
55,"1432,1441,2446,3662,3722,4276,4349,4722"
56,"1997,4868"
57,"444,608,1228,2082,2470,2942,3712,4685,4760"
58,"1336,1460,1642,2142,4715"
59,"1566,1813,2283,4444"
60,"116,1052,1914,1975,2259,4543,4573,4815"
61,"842,2608,3621"
62,"130,454,773,2079,2281,2379,2677,3439"
63,"848,2703,3700,3750,4179,4200,4297,4610"
64,"981,1644,1760,4058,4103"
65,"72,496,3719,3773,3878,4827"
66,"561,1063,1947,2125,2548,2681,3492,4026,4511,4859"
67,"2926,3163,4894"
68,"1862,2380,3843,4426,4764"
69,"35,742,942,1146"
70,"226,2528,2767,2822"
71,"218,504,1521,2112,2785,3000,3654,4048,4134"
72,"22,99,1315,1352,2917,2918,3480,3799,4633,4851"
73,"5,403,2384,3107,3132,4143"
74,"1294,3277,4083,4642"
75,"557,3811,4725"
76,"704,813,1178,1746,2188,4151,4734,4838,4972"
77,"352,709,2651,3168,3618,3952,4360"
78,"2297,2433,2911,3526,3554,4243"
79,"148,1040,1042,2089,3798,4916"
80,"495,1351,1982,2080,2343,3490,3637,3701,4103"
81,"1063,1676,1833,2099,3257"
82,"485,720,933,3154,3515,4164,4384"
83,"1033,1821,1886,3874,4688"
84,"368,1204,3101,3148"
85,"96,451,803,2368,2578,4677"
86,"1751,2950,4466"
87,"34,782,1735,2294,3044"
88,"642,655,1415,1893,2307,3172,4673,4850"
89,"239,756,1094,2248,2296,2354,2862,3037,4073,4193"
