net_id,modules
0,"196,379,951,1850,1890,2935,4295,4433"
1,"151,158,742,2809,3481,3821,4246"
2,"1154,2749,3225,4910"
3,"141,191,2007,2149,2841,2927,3071,3587,4047"
4,"27,346,598,744,1526,1759,3515,3956,4069,4910"
5,"1407,2180,2594,3369,3877,4200"
6,"417,545,1227,2463,2580,4581"
7,"1845,3229"
8,"472,549,1429,1879,2165,2192,2607,2675,4989"
9,"63,1782"
10,"228,743,2249,2541,3165,3501,3713,4266,4904"
11,"73,733,801,1412,3000,3473,3553,4128,4419"
12,"1279,4863"
13,"732,1554,1858,3166,4277"
14,"771,1929,2514,3089,3708,4229"
15,"545,699,1815,2371,3061,4009,4033,4067,4284"
16,"203,318,1104,3106,3138,4539"
17,"889,1509,3858,3914,4668,4863"
18,"458,1194,2052,3765,4835,4862"
19,"1489,2329,2703,3826,4245,4431,4753"
20,"286,588,793,2032,2708,3280,3828"
21,"2783,4311"
22,"32,310,631,1826,2396,2941,4737"
23,"48,1050,4653"
24,"1471,3423"
25,"376,3003"
26,"2626,3519,4259"
27,"1461,1753,2702,3449,3508"
28,"1423,1751,2142,2336,2631,2804,3418,3976"
29,"3649,4820"
30,"546,1375,2081,2165,2599,2843"
31,"1522,1535,1689,1830,1861,3106,3409,3428,3659,4861"
32,"2309,2358,3161,4614"
33,"545,638,663,780,2767,3143,3251,3441,3868,4540"
34,"45,1231,1882,2951,3535,4677"
35,"958,1370,2147,2541,3107,3474,3784,4341"
36,"407,581,1053,1343,1851,2030,2770,3482,4270"
37,"1545,1915,2059,2773,2844,3900,4039,4337"
38,"72,501,1175,1237,1371,1931,2314,2873"
39,"1035,1565,2485,4100"
40,"265,428,585,3705,3948,4389"
41,"882,1608,4680"
42,"318,1284,3412,3861,4286"
43,"1264,2774,2883,3482"
44,"1472,1803,2285"
45,"105,709,1374,2031,2609,4454,4456,4846"
46,"166,810,1960,2000,2753,3563,3640,4202,4539,4880"
47,"3613,3678"
48,"3012,3908"
49,"2912,3240,3858,4090,4394"
50,"141,4485"
51,"71,717,1271,1550,1801,2148,4183"
52,"89,830,1424,1504,1667,2414,4281,4440,4451"
53,"453,586,726,867,1826,3762,4130,4521,4811,4928"
54,"366,408,1621,1890,2451,3284,4374"
55,"400,515,1671,3691,4128,4618"
56,"90,960,991,1331,2892"
57,"1454,1925,2481,3617,3781,4067,4424"
58,"2116,2320,4006,4548"
59,"32,871,918,972,1201,2840,3231,3646"
60,"1153,1259,1915,2468,4185"
61,"82,1600,3592,4187,4269"
62,"1058,2506,2675,3553,3712"
63,"331,347,1764,1792,2264,3973"
64,"995,1079,4924"
65,"577,1091,1160,1540,1951,2290,4206,4472"
66,"1555,1918,2061,3483,3809,4053,4056"
67,"1016,2227,2327,3864,4413,4715"
68,"1143,3257"
69,"400,776,1133,2815,3373,3719,3845,3970,4731"
70,"659,2368,4906"
71,"831,1982,3807,4281"
72,"535,910,3941"
73,"1018,1714,2818,3271,4338,4751,4812,4998"
74,"94,1395,2008,2263,2275,2355,2431,2990,4201,4472"
75,"988,2038,3496,4601"
76,"2164,3964"
77,"577,1940,2182,2433,3220,4273,4859"
78,"181,190,373,842,847,948,1447,2298,2609,4490"
79,"724,921,2162,2527,2706,4042"
80,"812,1553,3503,4486,4515"
81,"26,131,969,2135,2354,2630,2905,4409,4825"
82,"8,377,828,947,954,1989,2001,2157,2489,2723"
83,"1464,3361,4605"
84,"660,3111"
85,"217,486,569,578,1051,1501,1725,4055,4672,4967"
86,"1110,2637,3735,4710"
87,"1467,1612,1683,1735,3059"
88,"11,1140,1398,1502,1570,1610,2037,2215,4120"
89,"922,1134,1692"
90,"3447,3502,3851,4413"
91,"2892,3775,3930"
92,"3663,4664,4696,4853"
93,"86,994,1025,1147,1746,2911,3266,3579,3953,4512"
94,"844,852,1062,1539,1834,2083,3054,3058,3067,3648"
95,"361,921,2050,2575,3202,4636,4673,4700"
96,"1122,3652,4122,4520,4633,4899"
97,"64,195,214,325,1858,3514,4596,4967"
98,"171,1023,1671,1820,4395"
99,"3536,3732,4986"
100,"302,480,1041,1395,3342,3814,4475,4548,4858"
101,"599,1380,2052,2100,2102,2649,3297,3844,4681"
102,"73,285,1095,1517,2053,3030,3629"
103,"56,319,1755,2444,2519,4381,4458"
104,"60,438,562,1940,3032,3456,4404,4474"
105,"183,523,954,1772,1987,2379,3113,3417,3576,4462"
106,"406,1196,2815,3160,3216,4142"
107,"812,1513,1670,2324,2917,3663,3859,4067"
108,"174,403,1022,1815,3280,3751,3814,4353,4470"
109,"194,920,1172,2433,3463,3676,4739,4809"
110,"686,1527,1710,3884,4310,4411"
111,"1786,4525"
112,"130,1735,2756,4329"
113,"293,711,2338,3391,3859,4268,4461"
114,"767,1474,1971,2623,2702,3787,4209,4485"
115,"11,1877,2969,2984,3955"
116,"1162,3598,3871,3899"
117,"174,448,699,1310,3250,3341,3592,3629,4621,4870"
118,"540,3887,4070,4764"
119,"3236,3345,3538,4222,4333,4561,4854"
120,"176,568,870,2369,2397,3543,4211,4225,4495"
121,"1517,1806,2024,2777,2908,4256,4556,4796,4922"
122,"269,485,1084,2176,2426,3252,4046,4510,4847,4955"
123,"2498,2522"
124,"714,925,1855,2598,2707,3008"
125,"1849,3820"
126,"729,2236,4425,4697"
127,"1187,2511,2768,3040,3084,4391,4647"
128,"762,1039,2432,4031,4556,4725,4817"
129,"1022,1582,2068"
130,"185,1129,1890,2269,2395,2542,2911,3574,4603,4705"
131,"157,375,672,2367,3086,3227,3232,3937,4700"
132,"1593,2840,4503"
133,"1614,2446,2882,2897,4928"
134,"36,1460,3310"
135,"1714,1759,1785,2461,2604,2830,3978,4871,4918"
136,"1709,1753"
137,"156,888,2600,3503,3769,3809"
138,"25,136,361,2100,2620,3032,3436,3532,4880"
139,"1342,1502,2548,2965,3182,3926,4735"
140,"1301,3072,3117,3483,4149,4513,4949"
141,"233,895,3325,4036"
