net_id,modules
0,"86,2035,2873,3360,4264"
1,"350,694,2325,3034"
2,"234,921,1361,2306,2655,2768,3150,3892,4231"
3,"438,1119,2235,3041,3273,3298,4670,4830"
4,"984,1921,2619,2724,2863,3245"
5,"1265,2500,4542"
6,"824,1300,1756,1766,4268"
7,"1310,2062,3080,3350,3391,4228"
8,"1376,1577,1647,2245,2876,3030,3212,4007,4213"
9,"146,1043,1392,2456,2624"
10,"49,1406,1460,1738,2755,3035,3332,3605,3988"
11,"236,2498,2560,3878,4033,4944"
12,"1761,3672,4768,4886"
13,"665,2529"
14,"3350,3794,4195"
15,"1377,1591,1897,2003,2057,2096,3495,3702,3977,4619"
16,"431,2118"
17,"195,1578,2817,2929,3182,4207"
18,"184,236,1559,4305,4556,4707"
19,"1218,2902,3188,4339,4516"
20,"1257,1845,2152,3930,4686,4711"
21,"1989,3920,4293"
22,"1475,2373,3399"
23,"231,732,2218,2252,3396,3637"
24,"1457,1540,2381,3368,3440,3885"
25,"249,922,2196,2231,3946,4580"
26,"2136,2258,2432,2514,2630,3187,3418,4494"
27,"142,820,2799,2951,4998"
28,"757,1023,2357,2493,2671,3087,3587,3709,4519"
29,"1605,2238,2487,2530,3460,3615,4263"
30,"2813,4292,4343,4464,4976"
31,"742,769,1933,2015,2570,2908,3037,4143"
32,"749,1792,2649,3252,3878,4377,4666,4843"
33,"533,1628,1733"
34,"1470,1735,2529,3757,4224,4291"
35,"2304,2380,2828,2922,2966,3200,3343,4120,4478,4970"
36,"918,999,1797,1885,2332,2459,4384,4559,4806,4907"
37,"201,1581,1806,1994,3278,4350"
38,"721,809,823,990,1028,1174,1372,1649,3770,4089"
39,"412,1962"
40,"1684,4244,4442"
41,"1181,1609,3469,3989,4186,4990"
42,"818,866,1270,1641,1842,2403,2452,3399"
43,"190,194,669,2425,2684,4074,4083,4353"
44,"424,1209,3199,4666"
45,"38,618,692,854,2933,3042,3331"
46,"65,232,546,932,1484,2009,2510,3375,4091,4573"
47,"1380,2134,2774,3432,3875,4043,4292,4563,4985"
48,"159,483,752,4283"
49,"3049,4468"
50,"1078,1244,1341,2184,4456"
51,"980,1097,3298,3915,4484"
52,"2170,2879,4071"
53,"75,175,205,530,663,2402,3375"
54,"644,1053,1258,1339,2022,2366,2791,4307,4537,4952"
55,"284,967,2798,2911,3091,3174,3274,3742,4031"
56,"110,532,1247,1675,2079,2186,2260,3285,3365,3912"
57,"287,514,3075,3511,3524,3827"
58,"49,129,251,3407,4117"
59,"508,3804"
60,"332,2715,2812,3824,4787"
61,"1465,1975,3612"
62,"143,1009,1455,2572,3001,3519,3706,4097,4946"
63,"127,159,1297,2415,3814,4241"
64,"360,689,2857,3004,3890,4341,4452"
65,"157,562,830,2323,2904,3231,4155"
66,"340,1797,2782,2806,2893,3648,4016,4840"
67,"934,1164,1417,2107,3604,4155,4882"
68,"657,1618,1735,3178,3602,3634,3834,4041,4453"
69,"1034,1137,1650,2049,2906,4844"
70,"560,865,1466,2065,2747"
71,"359,1309,1877,2052,4713"
72,"895,926,2016,2059,2291,2676,2949,3095,3344,4835"
73,"813,877,1358,3136,3174,3303,3429,3900,3912"
74,"810,1675,3125,3146,3983"
75,"219,1615,2093,2876,3355,3365,3976,4113,4378"
76,"1107,3407"
77,"106,739,1095,4277"
78,"1304,2628,2960,3035,3396,3634,4002"
79,"658,1765,1807,2176,2409,3365,4028"
80,"982,2886,3710,4236,4264,4854"
81,"737,1148,1195,2140,2449,2551,2849,2937,4298"
82,"51,475,1105,1927,3257,3426,3657,3938,4708"
83,"31,565,1182,2105,2249,3378,3863,4397"
84,"334,1201,1368,1662,2294,4306"
85,"2144,3484"
86,"404,641,748,847,1417,2169,2261,4522,4759"
87,"62,74,342,1254,2613,3052,3095,3454,3541,3947"
88,"91,1782,1997,2455,3165,4400,4508,4662"
89,"1597,2966,3080,3820,4703,4822"
